Gene1	Gene2	Gene1_name	Gene2_name	Family_ID	Chromosome	Distance_bp	Gene1_Start	Gene2_Start	Strand1	Strand2	Same_Orientation
KRH17824	KRH17831	GLYMA_13G018900	GLYMA_13G019600	7	13	68602	3683367	3751969	+	+	True
KRH17824	KRH17832	GLYMA_13G018900	GLYMA_13G019700	7	13	76228	3683367	3759595	+	+	True
KRH17824	KRH17833	GLYMA_13G018900	GLYMA_13G019800	7	13	91472	3683367	3774839	+	+	True
KRH17825	KRH17826	GLYMA_13G019000	GLYMA_13G019100	7	13	7625	3690992	3698617	+	+	True
KRH17825	KRH17827	GLYMA_13G019000	GLYMA_13G019200	7	13	15250	3690992	3706242	+	+	True
KRH17825	KRH17828	GLYMA_13G019000	GLYMA_13G019300	7	13	30495	3690992	3721487	+	+	True
KRH17825	KRH17829	GLYMA_13G019000	GLYMA_13G019400	7	13	40647	3690992	3731639	+	+	True
KRH17825	KRH17830	GLYMA_13G019000	GLYMA_13G019500	7	13	53525	3690992	3744517	+	+	True
KRH17825	KRH17831	GLYMA_13G019000	GLYMA_13G019600	7	13	60977	3690992	3751969	+	+	True
KRH17825	KRH17832	GLYMA_13G019000	GLYMA_13G019700	7	13	68603	3690992	3759595	+	+	True
KRH17825	KRH17833	GLYMA_13G019000	GLYMA_13G019800	7	13	83847	3690992	3774839	+	+	True
KRH17826	KRH17827	GLYMA_13G019100	GLYMA_13G019200	7	13	7625	3698617	3706242	+	+	True
KRH17826	KRH17828	GLYMA_13G019100	GLYMA_13G019300	7	13	22870	3698617	3721487	+	+	True
KRH17826	KRH17829	GLYMA_13G019100	GLYMA_13G019400	7	13	33022	3698617	3731639	+	+	True
KRH17826	KRH17830	GLYMA_13G019100	GLYMA_13G019500	7	13	45900	3698617	3744517	+	+	True
KRH17826	KRH17831	GLYMA_13G019100	GLYMA_13G019600	7	13	53352	3698617	3751969	+	+	True
KRH17826	KRH17832	GLYMA_13G019100	GLYMA_13G019700	7	13	60978	3698617	3759595	+	+	True
KRH17826	KRH17833	GLYMA_13G019100	GLYMA_13G019800	7	13	76222	3698617	3774839	+	+	True
KRH17826	KRH17835	GLYMA_13G019100	GLYMA_13G020000	7	13	93975	3698617	3792592	+	+	True
KRH17827	KRH17828	GLYMA_13G019200	GLYMA_13G019300	7	13	15245	3706242	3721487	+	+	True
KRH17827	KRH17829	GLYMA_13G019200	GLYMA_13G019400	7	13	25397	3706242	3731639	+	+	True
KRH17827	KRH17830	GLYMA_13G019200	GLYMA_13G019500	7	13	38275	3706242	3744517	+	+	True
KRH17827	KRH17831	GLYMA_13G019200	GLYMA_13G019600	7	13	45727	3706242	3751969	+	+	True
KRH17827	KRH17832	GLYMA_13G019200	GLYMA_13G019700	7	13	53353	3706242	3759595	+	+	True
KRH17827	KRH17833	GLYMA_13G019200	GLYMA_13G019800	7	13	68597	3706242	3774839	+	+	True
KRH17827	KRH17835	GLYMA_13G019200	GLYMA_13G020000	7	13	86350	3706242	3792592	+	+	True
KRH17827	KRH17836	GLYMA_13G019200	GLYMA_13G020100	7	13	98524	3706242	3804766	+	+	True
KRH17828	KRH17829	GLYMA_13G019300	GLYMA_13G019400	7	13	10152	3721487	3731639	+	+	True
KRH17828	KRH17830	GLYMA_13G019300	GLYMA_13G019500	7	13	23030	3721487	3744517	+	+	True
KRH17828	KRH17831	GLYMA_13G019300	GLYMA_13G019600	7	13	30482	3721487	3751969	+	+	True
KRH17828	KRH17832	GLYMA_13G019300	GLYMA_13G019700	7	13	38108	3721487	3759595	+	+	True
KRH17828	KRH17833	GLYMA_13G019300	GLYMA_13G019800	7	13	53352	3721487	3774839	+	+	True
KRH17828	KRH17835	GLYMA_13G019300	GLYMA_13G020000	7	13	71105	3721487	3792592	+	+	True
KRH17828	KRH17836	GLYMA_13G019300	GLYMA_13G020100	7	13	83279	3721487	3804766	+	+	True
KRH17828	KRH17837	GLYMA_13G019300	GLYMA_13G020200	7	13	99090	3721487	3820577	+	+	True
KRH17829	KRH17830	GLYMA_13G019400	GLYMA_13G019500	7	13	12878	3731639	3744517	+	+	True
KRH17829	KRH17831	GLYMA_13G019400	GLYMA_13G019600	7	13	20330	3731639	3751969	+	+	True
KRH17829	KRH17832	GLYMA_13G019400	GLYMA_13G019700	7	13	27956	3731639	3759595	+	+	True
KRH17829	KRH17833	GLYMA_13G019400	GLYMA_13G019800	7	13	43200	3731639	3774839	+	+	True
KRH17829	KRH17835	GLYMA_13G019400	GLYMA_13G020000	7	13	60953	3731639	3792592	+	+	True
KRH17829	KRH17836	GLYMA_13G019400	GLYMA_13G020100	7	13	73127	3731639	3804766	+	+	True
KRH17829	KRH17837	GLYMA_13G019400	GLYMA_13G020200	7	13	88938	3731639	3820577	+	+	True
KRH17830	KRH17831	GLYMA_13G019500	GLYMA_13G019600	7	13	7452	3744517	3751969	+	+	True
KRH17830	KRH17832	GLYMA_13G019500	GLYMA_13G019700	7	13	15078	3744517	3759595	+	+	True
KRH17830	KRH17833	GLYMA_13G019500	GLYMA_13G019800	7	13	30322	3744517	3774839	+	+	True
KRH17830	KRH17835	GLYMA_13G019500	GLYMA_13G020000	7	13	48075	3744517	3792592	+	+	True
KRH17830	KRH17836	GLYMA_13G019500	GLYMA_13G020100	7	13	60249	3744517	3804766	+	+	True
KRH17830	KRH17837	GLYMA_13G019500	GLYMA_13G020200	7	13	76060	3744517	3820577	+	+	True
KRH17830	KRH17839	GLYMA_13G019500	GLYMA_13G020400	7	13	90732	3744517	3835249	+	+	True
KRH17830	KRH17840	GLYMA_13G019500	GLYMA_13G020500	7	13	98929	3744517	3843446	+	+	True
KRH17831	KRH17832	GLYMA_13G019600	GLYMA_13G019700	7	13	7626	3751969	3759595	+	+	True
KRH17831	KRH17833	GLYMA_13G019600	GLYMA_13G019800	7	13	22870	3751969	3774839	+	+	True
KRH17831	KRH17835	GLYMA_13G019600	GLYMA_13G020000	7	13	40623	3751969	3792592	+	+	True
KRH17831	KRH17836	GLYMA_13G019600	GLYMA_13G020100	7	13	52797	3751969	3804766	+	+	True
KRH17831	KRH17837	GLYMA_13G019600	GLYMA_13G020200	7	13	68608	3751969	3820577	+	+	True
KRH17831	KRH17839	GLYMA_13G019600	GLYMA_13G020400	7	13	83280	3751969	3835249	+	+	True
KRH17831	KRH17840	GLYMA_13G019600	GLYMA_13G020500	7	13	91477	3751969	3843446	+	+	True
KRH17831	KRH17841	GLYMA_13G019600	GLYMA_13G020600	7	13	99103	3751969	3851072	+	+	True
KRH17832	KRH17833	GLYMA_13G019700	GLYMA_13G019800	7	13	15244	3759595	3774839	+	+	True
KRH17832	KRH17835	GLYMA_13G019700	GLYMA_13G020000	7	13	32997	3759595	3792592	+	+	True
KRH17832	KRH17836	GLYMA_13G019700	GLYMA_13G020100	7	13	45171	3759595	3804766	+	+	True
KRH17832	KRH17837	GLYMA_13G019700	GLYMA_13G020200	7	13	60982	3759595	3820577	+	+	True
KRH17832	KRH17839	GLYMA_13G019700	GLYMA_13G020400	7	13	75654	3759595	3835249	+	+	True
KRH17832	KRH17840	GLYMA_13G019700	GLYMA_13G020500	7	13	83851	3759595	3843446	+	+	True
KRH17832	KRH17841	GLYMA_13G019700	GLYMA_13G020600	7	13	91477	3759595	3851072	+	+	True
KRH17832	KRH17842	GLYMA_13G019700	GLYMA_13G020700	7	13	99107	3759595	3858702	+	+	True
KRH17833	KRH17835	GLYMA_13G019800	GLYMA_13G020000	7	13	17753	3774839	3792592	+	+	True
KRH17833	KRH17836	GLYMA_13G019800	GLYMA_13G020100	7	13	29927	3774839	3804766	+	+	True
KRH17833	KRH17837	GLYMA_13G019800	GLYMA_13G020200	7	13	45738	3774839	3820577	+	+	True
KRH17833	KRH17839	GLYMA_13G019800	GLYMA_13G020400	7	13	60410	3774839	3835249	+	+	True
KRH17833	KRH17840	GLYMA_13G019800	GLYMA_13G020500	7	13	68607	3774839	3843446	+	+	True
KRH17833	KRH17841	GLYMA_13G019800	GLYMA_13G020600	7	13	76233	3774839	3851072	+	+	True
KRH17833	KRH17842	GLYMA_13G019800	GLYMA_13G020700	7	13	83863	3774839	3858702	+	+	True
KRH17833	KRH17844	GLYMA_13G019800	GLYMA_13G020900	7	13	93994	3774839	3868833	+	+	True
KRH17835	KRH17836	GLYMA_13G020000	GLYMA_13G020100	7	13	12174	3792592	3804766	+	+	True
KRH17835	KRH17837	GLYMA_13G020000	GLYMA_13G020200	7	13	27985	3792592	3820577	+	+	True
KRH17835	KRH17839	GLYMA_13G020000	GLYMA_13G020400	7	13	42657	3792592	3835249	+	+	True
KRH17835	KRH17840	GLYMA_13G020000	GLYMA_13G020500	7	13	50854	3792592	3843446	+	+	True
KRH17835	KRH17841	GLYMA_13G020000	GLYMA_13G020600	7	13	58480	3792592	3851072	+	+	True
KRH17835	KRH17842	GLYMA_13G020000	GLYMA_13G020700	7	13	66110	3792592	3858702	+	+	True
KRH17835	KRH17844	GLYMA_13G020000	GLYMA_13G020900	7	13	76241	3792592	3868833	+	+	True
KRH17835	KRH17845	GLYMA_13G020000	GLYMA_13G021000	7	13	89144	3792592	3881736	+	+	True
KRH17835	KRH17847	GLYMA_13G020000	GLYMA_13G021300	7	13	96594	3792592	3889186	+	+	True
KRH17836	KRH17837	GLYMA_13G020100	GLYMA_13G020200	7	13	15811	3804766	3820577	+	+	True
KRH17836	KRH17839	GLYMA_13G020100	GLYMA_13G020400	7	13	30483	3804766	3835249	+	+	True
KRH17836	KRH17840	GLYMA_13G020100	GLYMA_13G020500	7	13	38680	3804766	3843446	+	+	True
KRH17836	KRH17841	GLYMA_13G020100	GLYMA_13G020600	7	13	46306	3804766	3851072	+	+	True
KRH17836	KRH17842	GLYMA_13G020100	GLYMA_13G020700	7	13	53936	3804766	3858702	+	+	True
KRH17836	KRH17844	GLYMA_13G020100	GLYMA_13G020900	7	13	64067	3804766	3868833	+	+	True
KRH17836	KRH17845	GLYMA_13G020100	GLYMA_13G021000	7	13	76970	3804766	3881736	+	+	True
KRH17836	KRH17847	GLYMA_13G020100	GLYMA_13G021300	7	13	84420	3804766	3889186	+	+	True
KRH17836	KRH17849	GLYMA_13G020100	GLYMA_13G021400	7	13	92032	3804766	3896798	+	+	True
KRH17836	KRH17850	GLYMA_13G020100	GLYMA_13G021500	7	13	98814	3804766	3903580	+	+	True
KRH17837	KRH17839	GLYMA_13G020200	GLYMA_13G020400	7	13	14672	3820577	3835249	+	+	True
KRH17837	KRH17840	GLYMA_13G020200	GLYMA_13G020500	7	13	22869	3820577	3843446	+	+	True
KRH17837	KRH17841	GLYMA_13G020200	GLYMA_13G020600	7	13	30495	3820577	3851072	+	+	True
KRH17837	KRH17842	GLYMA_13G020200	GLYMA_13G020700	7	13	38125	3820577	3858702	+	+	True
KRH17837	KRH17844	GLYMA_13G020200	GLYMA_13G020900	7	13	48256	3820577	3868833	+	+	True
KRH17837	KRH17845	GLYMA_13G020200	GLYMA_13G021000	7	13	61159	3820577	3881736	+	+	True
KRH17837	KRH17847	GLYMA_13G020200	GLYMA_13G021300	7	13	68609	3820577	3889186	+	+	True
KRH17837	KRH17849	GLYMA_13G020200	GLYMA_13G021400	7	13	76221	3820577	3896798	+	+	True
KRH17837	KRH17850	GLYMA_13G020200	GLYMA_13G021500	7	13	83003	3820577	3903580	+	+	True
KRH17837	KRH17852	GLYMA_13G020200	GLYMA_13G021700	7	13	89875	3820577	3910452	+	+	True
KRH17839	KRH17840	GLYMA_13G020400	GLYMA_13G020500	7	13	8197	3835249	3843446	+	+	True
KRH17839	KRH17841	GLYMA_13G020400	GLYMA_13G020600	7	13	15823	3835249	3851072	+	+	True
KRH17839	KRH17842	GLYMA_13G020400	GLYMA_13G020700	7	13	23453	3835249	3858702	+	+	True
KRH17839	KRH17844	GLYMA_13G020400	GLYMA_13G020900	7	13	33584	3835249	3868833	+	+	True
KRH17839	KRH17845	GLYMA_13G020400	GLYMA_13G021000	7	13	46487	3835249	3881736	+	+	True
KRH17839	KRH17847	GLYMA_13G020400	GLYMA_13G021300	7	13	53937	3835249	3889186	+	+	True
KRH17839	KRH17849	GLYMA_13G020400	GLYMA_13G021400	7	13	61549	3835249	3896798	+	+	True
KRH17839	KRH17850	GLYMA_13G020400	GLYMA_13G021500	7	13	68331	3835249	3903580	+	+	True
KRH17839	KRH17852	GLYMA_13G020400	GLYMA_13G021700	7	13	75203	3835249	3910452	+	+	True
KRH17839	KRH17854	GLYMA_13G020400	GLYMA_13G021900	7	13	86685	3835249	3921934	+	+	True
KRH17839	KRH17855	GLYMA_13G020400	GLYMA_13G022000	7	13	90157	3835249	3925406	+	+	True
KRH17840	KRH17841	GLYMA_13G020500	GLYMA_13G020600	7	13	7626	3843446	3851072	+	+	True
KRH17840	KRH17842	GLYMA_13G020500	GLYMA_13G020700	7	13	15256	3843446	3858702	+	+	True
KRH17840	KRH17844	GLYMA_13G020500	GLYMA_13G020900	7	13	25387	3843446	3868833	+	+	True
KRH17840	KRH17845	GLYMA_13G020500	GLYMA_13G021000	7	13	38290	3843446	3881736	+	+	True
KRH17840	KRH17847	GLYMA_13G020500	GLYMA_13G021300	7	13	45740	3843446	3889186	+	+	True
KRH17840	KRH17849	GLYMA_13G020500	GLYMA_13G021400	7	13	53352	3843446	3896798	+	+	True
KRH17840	KRH17850	GLYMA_13G020500	GLYMA_13G021500	7	13	60134	3843446	3903580	+	+	True
KRH17840	KRH17852	GLYMA_13G020500	GLYMA_13G021700	7	13	67006	3843446	3910452	+	+	True
KRH17840	KRH17854	GLYMA_13G020500	GLYMA_13G021900	7	13	78488	3843446	3921934	+	+	True
KRH17840	KRH17855	GLYMA_13G020500	GLYMA_13G022000	7	13	81960	3843446	3925406	+	+	True
KRH17840	KRH17856	GLYMA_13G020500	GLYMA_13G022100	7	13	93719	3843446	3937165	+	+	True
KRH17841	KRH17842	GLYMA_13G020600	GLYMA_13G020700	7	13	7630	3851072	3858702	+	+	True
KRH17841	KRH17844	GLYMA_13G020600	GLYMA_13G020900	7	13	17761	3851072	3868833	+	+	True
KRH17841	KRH17845	GLYMA_13G020600	GLYMA_13G021000	7	13	30664	3851072	3881736	+	+	True
KRH17841	KRH17847	GLYMA_13G020600	GLYMA_13G021300	7	13	38114	3851072	3889186	+	+	True
KRH17841	KRH17849	GLYMA_13G020600	GLYMA_13G021400	7	13	45726	3851072	3896798	+	+	True
KRH17841	KRH17850	GLYMA_13G020600	GLYMA_13G021500	7	13	52508	3851072	3903580	+	+	True
KRH17841	KRH17852	GLYMA_13G020600	GLYMA_13G021700	7	13	59380	3851072	3910452	+	+	True
KRH17841	KRH17854	GLYMA_13G020600	GLYMA_13G021900	7	13	70862	3851072	3921934	+	+	True
KRH17841	KRH17855	GLYMA_13G020600	GLYMA_13G022000	7	13	74334	3851072	3925406	+	+	True
KRH17841	KRH17856	GLYMA_13G020600	GLYMA_13G022100	7	13	86093	3851072	3937165	+	+	True
KRH17841	KRH17857	GLYMA_13G020600	GLYMA_13G022200	7	13	98031	3851072	3949103	+	+	True
KRH17842	KRH17844	GLYMA_13G020700	GLYMA_13G020900	7	13	10131	3858702	3868833	+	+	True
KRH17842	KRH17845	GLYMA_13G020700	GLYMA_13G021000	7	13	23034	3858702	3881736	+	+	True
KRH17842	KRH17847	GLYMA_13G020700	GLYMA_13G021300	7	13	30484	3858702	3889186	+	+	True
KRH17842	KRH17849	GLYMA_13G020700	GLYMA_13G021400	7	13	38096	3858702	3896798	+	+	True
KRH17842	KRH17850	GLYMA_13G020700	GLYMA_13G021500	7	13	44878	3858702	3903580	+	+	True
KRH17842	KRH17852	GLYMA_13G020700	GLYMA_13G021700	7	13	51750	3858702	3910452	+	+	True
KRH17842	KRH17854	GLYMA_13G020700	GLYMA_13G021900	7	13	63232	3858702	3921934	+	+	True
KRH17842	KRH17855	GLYMA_13G020700	GLYMA_13G022000	7	13	66704	3858702	3925406	+	+	True
KRH17842	KRH17856	GLYMA_13G020700	GLYMA_13G022100	7	13	78463	3858702	3937165	+	+	True
KRH17842	KRH17857	GLYMA_13G020700	GLYMA_13G022200	7	13	90401	3858702	3949103	+	+	True
KRH17844	KRH17845	GLYMA_13G020900	GLYMA_13G021000	7	13	12903	3868833	3881736	+	+	True
KRH17844	KRH17847	GLYMA_13G020900	GLYMA_13G021300	7	13	20353	3868833	3889186	+	+	True
KRH17844	KRH17849	GLYMA_13G020900	GLYMA_13G021400	7	13	27965	3868833	3896798	+	+	True
KRH17844	KRH17850	GLYMA_13G020900	GLYMA_13G021500	7	13	34747	3868833	3903580	+	+	True
KRH17844	KRH17852	GLYMA_13G020900	GLYMA_13G021700	7	13	41619	3868833	3910452	+	+	True
KRH17844	KRH17854	GLYMA_13G020900	GLYMA_13G021900	7	13	53101	3868833	3921934	+	+	True
KRH17844	KRH17855	GLYMA_13G020900	GLYMA_13G022000	7	13	56573	3868833	3925406	+	+	True
KRH17844	KRH17856	GLYMA_13G020900	GLYMA_13G022100	7	13	68332	3868833	3937165	+	+	True
KRH17844	KRH17857	GLYMA_13G020900	GLYMA_13G022200	7	13	80270	3868833	3949103	+	+	True
KRH17844	KRH17858	GLYMA_13G020900	GLYMA_13G022300	7	13	95676	3868833	3964509	+	+	True
KRH17845	KRH17847	GLYMA_13G021000	GLYMA_13G021300	7	13	7450	3881736	3889186	+	+	True
KRH17845	KRH17849	GLYMA_13G021000	GLYMA_13G021400	7	13	15062	3881736	3896798	+	+	True
KRH17845	KRH17850	GLYMA_13G021000	GLYMA_13G021500	7	13	21844	3881736	3903580	+	+	True
KRH17845	KRH17852	GLYMA_13G021000	GLYMA_13G021700	7	13	28716	3881736	3910452	+	+	True
KRH17845	KRH17854	GLYMA_13G021000	GLYMA_13G021900	7	13	40198	3881736	3921934	+	+	True
KRH17845	KRH17855	GLYMA_13G021000	GLYMA_13G022000	7	13	43670	3881736	3925406	+	+	True
KRH17845	KRH17856	GLYMA_13G021000	GLYMA_13G022100	7	13	55429	3881736	3937165	+	+	True
KRH17845	KRH17857	GLYMA_13G021000	GLYMA_13G022200	7	13	67367	3881736	3949103	+	+	True
KRH17845	KRH17858	GLYMA_13G021000	GLYMA_13G022300	7	13	82773	3881736	3964509	+	+	True
KRH17845	KRH17859	GLYMA_13G021000	GLYMA_13G022400	7	13	90225	3881736	3971961	+	+	True
KRH17845	KRH17860	GLYMA_13G021000	GLYMA_13G022500	7	13	97272	3881736	3979008	+	+	True
KRH17847	KRH17849	GLYMA_13G021300	GLYMA_13G021400	7	13	7612	3889186	3896798	+	+	True
KRH17847	KRH17850	GLYMA_13G021300	GLYMA_13G021500	7	13	14394	3889186	3903580	+	+	True
KRH17847	KRH17852	GLYMA_13G021300	GLYMA_13G021700	7	13	21266	3889186	3910452	+	+	True
KRH17847	KRH17854	GLYMA_13G021300	GLYMA_13G021900	7	13	32748	3889186	3921934	+	+	True
KRH17847	KRH17855	GLYMA_13G021300	GLYMA_13G022000	7	13	36220	3889186	3925406	+	+	True
KRH17847	KRH17856	GLYMA_13G021300	GLYMA_13G022100	7	13	47979	3889186	3937165	+	+	True
KRH17847	KRH17857	GLYMA_13G021300	GLYMA_13G022200	7	13	59917	3889186	3949103	+	+	True
KRH17847	KRH17858	GLYMA_13G021300	GLYMA_13G022300	7	13	75323	3889186	3964509	+	+	True
KRH17847	KRH17859	GLYMA_13G021300	GLYMA_13G022400	7	13	82775	3889186	3971961	+	+	True
KRH17847	KRH17860	GLYMA_13G021300	GLYMA_13G022500	7	13	89822	3889186	3979008	+	+	True
KRH17847	KRH17861	GLYMA_13G021300	GLYMA_13G022600	7	13	98182	3889186	3987368	+	+	True
KRH17847	KRH17862	GLYMA_13G021300	GLYMA_13G022700	7	13	99549	3889186	3988735	+	+	True
KRH17849	KRH17850	GLYMA_13G021400	GLYMA_13G021500	7	13	6782	3896798	3903580	+	+	True
KRH17849	KRH17852	GLYMA_13G021400	GLYMA_13G021700	7	13	13654	3896798	3910452	+	+	True
KRH17849	KRH17854	GLYMA_13G021400	GLYMA_13G021900	7	13	25136	3896798	3921934	+	+	True
KRH17849	KRH17855	GLYMA_13G021400	GLYMA_13G022000	7	13	28608	3896798	3925406	+	+	True
KRH17849	KRH17856	GLYMA_13G021400	GLYMA_13G022100	7	13	40367	3896798	3937165	+	+	True
KRH17849	KRH17857	GLYMA_13G021400	GLYMA_13G022200	7	13	52305	3896798	3949103	+	+	True
KRH17849	KRH17858	GLYMA_13G021400	GLYMA_13G022300	7	13	67711	3896798	3964509	+	+	True
KRH17849	KRH17859	GLYMA_13G021400	GLYMA_13G022400	7	13	75163	3896798	3971961	+	+	True
KRH17849	KRH17860	GLYMA_13G021400	GLYMA_13G022500	7	13	82210	3896798	3979008	+	+	True
KRH17849	KRH17861	GLYMA_13G021400	GLYMA_13G022600	7	13	90570	3896798	3987368	+	+	True
KRH17849	KRH17862	GLYMA_13G021400	GLYMA_13G022700	7	13	91937	3896798	3988735	+	+	True
KRH17849	KRH17863	GLYMA_13G021400	GLYMA_13G022800	7	13	98024	3896798	3994822	+	+	True
KRH17850	KRH17852	GLYMA_13G021500	GLYMA_13G021700	7	13	6872	3903580	3910452	+	+	True
KRH17850	KRH17854	GLYMA_13G021500	GLYMA_13G021900	7	13	18354	3903580	3921934	+	+	True
KRH17850	KRH17855	GLYMA_13G021500	GLYMA_13G022000	7	13	21826	3903580	3925406	+	+	True
KRH17850	KRH17856	GLYMA_13G021500	GLYMA_13G022100	7	13	33585	3903580	3937165	+	+	True
KRH17850	KRH17857	GLYMA_13G021500	GLYMA_13G022200	7	13	45523	3903580	3949103	+	+	True
KRH17850	KRH17858	GLYMA_13G021500	GLYMA_13G022300	7	13	60929	3903580	3964509	+	+	True
KRH17850	KRH17859	GLYMA_13G021500	GLYMA_13G022400	7	13	68381	3903580	3971961	+	+	True
KRH17850	KRH17860	GLYMA_13G021500	GLYMA_13G022500	7	13	75428	3903580	3979008	+	+	True
KRH17850	KRH17861	GLYMA_13G021500	GLYMA_13G022600	7	13	83788	3903580	3987368	+	+	True
KRH17850	KRH17862	GLYMA_13G021500	GLYMA_13G022700	7	13	85155	3903580	3988735	+	+	True
KRH17850	KRH17863	GLYMA_13G021500	GLYMA_13G022800	7	13	91242	3903580	3994822	+	+	True
KRH17850	KRH17864	GLYMA_13G021500	GLYMA_13G022900	7	13	98868	3903580	4002448	+	+	True
KRH17852	KRH17854	GLYMA_13G021700	GLYMA_13G021900	7	13	11482	3910452	3921934	+	+	True
KRH17852	KRH17855	GLYMA_13G021700	GLYMA_13G022000	7	13	14954	3910452	3925406	+	+	True
KRH17852	KRH17856	GLYMA_13G021700	GLYMA_13G022100	7	13	26713	3910452	3937165	+	+	True
KRH17852	KRH17857	GLYMA_13G021700	GLYMA_13G022200	7	13	38651	3910452	3949103	+	+	True
KRH17852	KRH17858	GLYMA_13G021700	GLYMA_13G022300	7	13	54057	3910452	3964509	+	+	True
KRH17852	KRH17859	GLYMA_13G021700	GLYMA_13G022400	7	13	61509	3910452	3971961	+	+	True
KRH17852	KRH17860	GLYMA_13G021700	GLYMA_13G022500	7	13	68556	3910452	3979008	+	+	True
KRH17852	KRH17861	GLYMA_13G021700	GLYMA_13G022600	7	13	76916	3910452	3987368	+	+	True
KRH17852	KRH17862	GLYMA_13G021700	GLYMA_13G022700	7	13	78283	3910452	3988735	+	+	True
KRH17852	KRH17863	GLYMA_13G021700	GLYMA_13G022800	7	13	84370	3910452	3994822	+	+	True
KRH17852	KRH17864	GLYMA_13G021700	GLYMA_13G022900	7	13	91996	3910452	4002448	+	+	True
KRH17852	KRH17865	GLYMA_13G021700	GLYMA_13G023000	7	13	99622	3910452	4010074	+	+	True
KRH17854	KRH17855	GLYMA_13G021900	GLYMA_13G022000	7	13	3472	3921934	3925406	+	+	True
KRH17854	KRH17856	GLYMA_13G021900	GLYMA_13G022100	7	13	15231	3921934	3937165	+	+	True
KRH17854	KRH17857	GLYMA_13G021900	GLYMA_13G022200	7	13	27169	3921934	3949103	+	+	True
KRH17854	KRH17858	GLYMA_13G021900	GLYMA_13G022300	7	13	42575	3921934	3964509	+	+	True
KRH17854	KRH17859	GLYMA_13G021900	GLYMA_13G022400	7	13	50027	3921934	3971961	+	+	True
KRH17854	KRH17860	GLYMA_13G021900	GLYMA_13G022500	7	13	57074	3921934	3979008	+	+	True
KRH17854	KRH17861	GLYMA_13G021900	GLYMA_13G022600	7	13	65434	3921934	3987368	+	+	True
KRH17854	KRH17862	GLYMA_13G021900	GLYMA_13G022700	7	13	66801	3921934	3988735	+	+	True
KRH17854	KRH17863	GLYMA_13G021900	GLYMA_13G022800	7	13	72888	3921934	3994822	+	+	True
KRH17854	KRH17864	GLYMA_13G021900	GLYMA_13G022900	7	13	80514	3921934	4002448	+	+	True
KRH17854	KRH17865	GLYMA_13G021900	GLYMA_13G023000	7	13	88140	3921934	4010074	+	+	True
KRH17854	KRH17866	GLYMA_13G021900	GLYMA_13G0231002	7	13	95766	3921934	4017700	+	+	True
KRH17855	KRH17856	GLYMA_13G022000	GLYMA_13G022100	7	13	11759	3925406	3937165	+	+	True
KRH17855	KRH17857	GLYMA_13G022000	GLYMA_13G022200	7	13	23697	3925406	3949103	+	+	True
KRH17855	KRH17858	GLYMA_13G022000	GLYMA_13G022300	7	13	39103	3925406	3964509	+	+	True
KRH17855	KRH17859	GLYMA_13G022000	GLYMA_13G022400	7	13	46555	3925406	3971961	+	+	True
KRH17855	KRH17860	GLYMA_13G022000	GLYMA_13G022500	7	13	53602	3925406	3979008	+	+	True
KRH17855	KRH17861	GLYMA_13G022000	GLYMA_13G022600	7	13	61962	3925406	3987368	+	+	True
KRH17855	KRH17862	GLYMA_13G022000	GLYMA_13G022700	7	13	63329	3925406	3988735	+	+	True
KRH17855	KRH17863	GLYMA_13G022000	GLYMA_13G022800	7	13	69416	3925406	3994822	+	+	True
KRH17855	KRH17864	GLYMA_13G022000	GLYMA_13G022900	7	13	77042	3925406	4002448	+	+	True
KRH17855	KRH17865	GLYMA_13G022000	GLYMA_13G023000	7	13	84668	3925406	4010074	+	+	True
KRH17855	KRH17866	GLYMA_13G022000	GLYMA_13G0231002	7	13	92294	3925406	4017700	+	+	True
KRH17855	KRH17867	GLYMA_13G022000	GLYMA_13G0231001	7	13	99850	3925406	4025256	+	+	True
KRH17856	KRH17857	GLYMA_13G022100	GLYMA_13G022200	7	13	11938	3937165	3949103	+	+	True
KRH17856	KRH17858	GLYMA_13G022100	GLYMA_13G022300	7	13	27344	3937165	3964509	+	+	True
KRH17856	KRH17859	GLYMA_13G022100	GLYMA_13G022400	7	13	34796	3937165	3971961	+	+	True
KRH17856	KRH17860	GLYMA_13G022100	GLYMA_13G022500	7	13	41843	3937165	3979008	+	+	True
KRH17856	KRH17861	GLYMA_13G022100	GLYMA_13G022600	7	13	50203	3937165	3987368	+	+	True
KRH17856	KRH17862	GLYMA_13G022100	GLYMA_13G022700	7	13	51570	3937165	3988735	+	+	True
KRH17856	KRH17863	GLYMA_13G022100	GLYMA_13G022800	7	13	57657	3937165	3994822	+	+	True
KRH17856	KRH17864	GLYMA_13G022100	GLYMA_13G022900	7	13	65283	3937165	4002448	+	+	True
KRH17856	KRH17865	GLYMA_13G022100	GLYMA_13G023000	7	13	72909	3937165	4010074	+	+	True
KRH17856	KRH17866	GLYMA_13G022100	GLYMA_13G0231002	7	13	80535	3937165	4017700	+	+	True
KRH17856	KRH17867	GLYMA_13G022100	GLYMA_13G0231001	7	13	88091	3937165	4025256	+	+	True
KRH17857	KRH17858	GLYMA_13G022200	GLYMA_13G022300	7	13	15406	3949103	3964509	+	+	True
KRH17857	KRH17859	GLYMA_13G022200	GLYMA_13G022400	7	13	22858	3949103	3971961	+	+	True
KRH17857	KRH17860	GLYMA_13G022200	GLYMA_13G022500	7	13	29905	3949103	3979008	+	+	True
