Gene_ID	Chromosome	Start	End	Strand
gene:GLYMA_01G166900	1	50481472	50482628	-
gene:GLYMA_01G167000	1	50494872	50495936	+
gene:GLYMA_01G167100	1	50497590	50498823	-
gene:GLYMA_01G167200	1	50500433	50505136	-
gene:GLYMA_01G167300	1	50508823	50510428	+
gene:GLYMA_01G167400	1	50511962	50513547	+
gene:GLYMA_01G167500	1	50521638	50523107	+
gene:GLYMA_01G167600	1	50523928	50527882	-
gene:GLYMA_01G1677001	1	50530843	50531539	-
gene:GLYMA_01G167800	1	50531295	50531510	+
gene:GLYMA_01G167900	1	50536073	50541103	-
gene:GLYMA_01G168000	1	50564671	50566627	+
gene:GLYMA_01G168100	1	50575733	50575855	-
gene:GLYMA_01G168200	1	50582593	50590606	-
gene:GLYMA_01G168300	1	50599678	50603075	-
gene:GLYMA_01G168400	1	50605450	50607791	+
gene:GLYMA_01G168500	1	50609369	50612873	+
gene:GLYMA_01G168600	1	50620480	50629035	-
gene:GLYMA_01G168700	1	50622183	50622528	+
gene:GLYMA_01G168800	1	50634407	50636360	+
gene:GLYMA_01G168900	1	50639559	50646352	+
gene:GLYMA_01G169000	1	50650509	50654660	+
gene:GLYMA_01G169100	1	50656470	50662761	+
gene:GLYMA_01G169200	1	50665628	50669067	-
gene:GLYMA_01G169300	1	50688936	50689198	-
gene:GLYMA_01G169400	1	50689422	50691177	-
gene:GLYMA_01G169500	1	50701224	50703172	-
gene:GLYMA_01G169600	1	50705993	50708620	-
gene:GLYMA_01G169700	1	50714855	50719198	-
gene:GLYMA_01G169800	1	50725859	50733118	-
gene:GLYMA_01G169900	1	50734392	50738335	+
gene:GLYMA_01G170000	1	50742780	50750080	+
gene:GLYMA_01G170100	1	50753799	50755561	-
gene:GLYMA_01G170200	1	50763577	50769441	+
gene:GLYMA_01G170300	1	50769928	50773193	-
gene:GLYMA_01G170400	1	50775527	50777471	-
gene:GLYMA_01G170500	1	50779543	50781253	-
gene:GLYMA_01G170600	1	50782735	50789607	+
gene:GLYMA_01G170700	1	50793698	50800496	-
gene:GLYMA_01G170800	1	50826195	50829938	+
gene:GLYMA_01G170900	1	50830345	50831791	-
gene:GLYMA_01G171000	1	50833118	50836759	+
gene:GLYMA_01G171100	1	50837549	50840890	-
gene:GLYMA_01G171200	1	50847939	50853180	-
gene:GLYMA_01G171300	1	50859817	50861630	-
gene:GLYMA_01G171400	1	50866595	50870288	-
gene:GLYMA_01G171500	1	50876480	50877133	-
gene:GLYMA_01G171600	1	50883802	50885201	-
gene:GLYMA_01G171700	1	50895145	50896178	-
gene:GLYMA_01G171800	1	50907620	50911733	+
gene:GLYMA_01G171900	1	50912291	50915225	-
gene:GLYMA_01G172000	1	50923815	50928021	-
gene:GLYMA_01G172100	1	50935431	50935772	-
gene:GLYMA_01G172200	1	50937856	50945593	-
gene:GLYMA_01G172300	1	50950447	50954591	-
gene:GLYMA_01G172400	1	50955843	50959392	-
gene:GLYMA_01G172500	1	50960652	50964944	-
gene:GLYMA_01G172600	1	50980073	50982344	-
gene:GLYMA_01G172700	1	51006487	51012441	-
gene:GLYMA_01G172800	1	51015925	51018163	-
gene:GLYMA_01G172900	1	51020047	51025420	-
gene:GLYMA_01G173000	1	51026708	51034971	+
gene:GLYMA_01G173100	1	51036938	51038214	+
gene:GLYMA_01G173200	1	51038629	51040179	+
gene:GLYMA_01G173300	1	51040340	51043939	-
gene:GLYMA_01G173400	1	51043368	51045903	+
gene:GLYMA_01G173500	1	51045598	51048323	-
gene:GLYMA_01G173600	1	51051454	51054497	-
gene:GLYMA_01G173700	1	51062368	51065755	+
gene:GLYMA_01G173800	1	51067384	51073888	-
gene:GLYMA_01G173900	1	51091775	51094090	+
gene:GLYMA_01G174000	1	51095403	51101297	+
gene:GLYMA_01G174100	1	51101978	51104693	+
gene:GLYMA_01G174200	1	51107226	51109559	-
gene:GLYMA_01G174300	1	51115273	51119972	+
gene:GLYMA_01G174400	1	51129429	51132059	+
gene:GLYMA_01G174500	1	51133748	51137263	+
gene:GLYMA_01G174600	1	51138625	51140874	+
gene:GLYMA_01G174700	1	51142275	51145753	+
gene:GLYMA_01G174800	1	51145801	51145995	+
gene:GLYMA_01G174900	1	51146380	51148750	+
gene:GLYMA_01G175000	1	51156826	51161292	+
gene:GLYMA_01G175100	1	51161998	51166966	+
gene:GLYMA_01G175200	1	51171701	51176360	+
gene:GLYMA_01G175300	1	51182831	51189269	+
gene:GLYMA_01G175400	1	51191227	51194588	+
gene:GLYMA_01G175500	1	51219452	51224719	+
gene:GLYMA_01G175600	1	51229738	51236465	+
gene:GLYMA_01G175700	1	51244217	51248017	+
gene:GLYMA_01G175800	1	51251919	51253280	-
gene:GLYMA_01G175900	1	51254017	51258141	-
gene:GLYMA_01G176000	1	51267576	51274731	+
gene:GLYMA_01G176100	1	51277777	51278305	+
gene:GLYMA_01G176200	1	51279390	51281353	-
gene:GLYMA_01G176300	1	51281898	51284509	-
gene:GLYMA_01G176400	1	51285370	51294944	-
gene:GLYMA_01G1765002	1	51315076	51315160	-
gene:GLYMA_01G1765001	1	51315823	51316669	-
gene:GLYMA_01G176600	1	51330150	51333965	+
gene:GLYMA_01G176700	1	51335223	51340246	+
gene:GLYMA_01G176800	1	51341904	51345490	-
gene:GLYMA_01G176900	1	51347289	51349952	-
gene:GLYMA_01G177000	1	51351067	51353738	+
gene:GLYMA_01G177100	1	51354015	51356575	-
gene:GLYMA_01G177200	1	51367271	51369347	+
gene:GLYMA_01G177300	1	51373107	51377228	+
gene:GLYMA_01G177400	1	51377346	51384943	-
gene:GLYMA_01G177500	1	51388090	51390457	-
gene:GLYMA_01G177600	1	51407830	51410290	+
gene:GLYMA_01G177700	1	51414013	51421825	+
gene:GLYMA_01G177800	1	51423510	51423926	+
gene:GLYMA_01G177900	1	51428679	51430157	-
gene:GLYMA_01G178000	1	51435225	51436787	-
gene:GLYMA_01G178100	1	51444753	51449258	+
gene:GLYMA_01G178200	1	51449613	51452715	-
gene:GLYMA_01G178300	1	51456299	51457309	+
gene:GLYMA_01G178400	1	51460880	51463364	+
gene:GLYMA_01G178500	1	51465008	51467969	+
gene:GLYMA_01G178600	1	51470836	51472347	+
gene:GLYMA_01G178700	1	51480672	51482748	+
gene:GLYMA_01G178800	1	51486905	51492608	-
gene:GLYMA_01G178900	1	51497681	51499203	+
gene:GLYMA_01G179000	1	51506580	51509303	+
gene:GLYMA_01G179100	1	51511017	51514626	-
gene:GLYMA_01G179200	1	51516125	51518104	-
gene:GLYMA_01G179300	1	51519044	51530150	+
gene:GLYMA_01G179400	1	51530823	51533307	-
gene:GLYMA_01G179500	1	51538082	51540147	-
gene:GLYMA_01G179600	1	51542408	51545526	-
gene:GLYMA_01G179700	1	51552478	51554588	-
gene:GLYMA_01G179800	1	51567436	51575214	-
gene:GLYMA_01G179900	1	51599510	51606968	+
gene:GLYMA_01G180000	1	51618596	51622929	-
gene:GLYMA_01G180100	1	51631935	51646125	-
gene:GLYMA_01G180200	1	51652867	51658031	+
gene:GLYMA_01G180300	1	51663717	51664456	-
gene:GLYMA_01G1804002	1	51665047	51665436	-
gene:GLYMA_01G1804001	1	51669122	51670100	-
gene:GLYMA_01G180500	1	51685181	51686112	-
gene:GLYMA_01G180600	1	51690515	51692518	-
gene:GLYMA_01G180700	1	51694255	51696497	-
gene:GLYMA_01G180800	1	51698611	51700449	-
gene:GLYMA_01G180900	1	51702118	51702648	-
gene:GLYMA_01G181000	1	51703481	51704765	-
gene:GLYMA_01G181100	1	51708969	51711106	-
gene:GLYMA_01G181200	1	51720768	51724065	-
gene:GLYMA_01G181300	1	51726840	51727136	-
gene:GLYMA_01G181400	1	51728263	51729988	+
gene:GLYMA_01G181500	1	51731636	51736669	-
gene:GLYMA_01G181600	1	51738193	51740393	-
gene:GLYMA_01G181700	1	51743777	51746888	+
gene:GLYMA_01G181800	1	51750226	51752479	+
gene:GLYMA_01G181900	1	51764341	51771081	+
gene:GLYMA_01G182000	1	51769150	51776333	-
gene:GLYMA_01G182100	1	51781695	51783530	-
gene:GLYMA_01G182200	1	51789042	51789610	+
gene:GLYMA_01G182300	1	51790456	51792630	-
gene:GLYMA_01G182400	1	51800914	51807275	+
gene:GLYMA_01G182500	1	51808470	51810511	-
gene:GLYMA_01G182600	1	51812839	51813859	-
gene:GLYMA_01G182700	1	51813985	51822655	+
gene:GLYMA_01G182800	1	51815227	51816405	-
gene:GLYMA_01G182900	1	51817094	51817745	-
gene:GLYMA_01G183000	1	51837584	51839327	+
gene:GLYMA_01G183100	1	51843195	51847129	-
gene:GLYMA_01G183200	1	51851524	51852569	+
gene:GLYMA_01G183300	1	51854594	51858269	+
gene:GLYMA_01G183400	1	51859784	51864541	+
gene:GLYMA_01G1835002	1	51865338	51873203	-
gene:GLYMA_01G1835001	1	51876358	51876976	-
gene:GLYMA_01G183600	1	51879893	51885007	+
gene:GLYMA_01G183700	1	51902417	51904684	+
gene:GLYMA_01G183800	1	51906950	51913498	+
gene:GLYMA_01G183900	1	51918729	51922647	-
gene:GLYMA_01G184000	1	51940885	51946206	+
gene:GLYMA_01G184100	1	51948195	51948831	+
gene:GLYMA_01G184200	1	51951829	51953734	+
gene:GLYMA_01G184300	1	51960217	51965694	+
gene:GLYMA_01G184400	1	51967176	51970107	+
gene:GLYMA_01G184500	1	51972984	51992165	+
gene:GLYMA_01G184600	1	51992450	51997114	-
gene:GLYMA_01G184700	1	52011895	52017654	-
gene:GLYMA_01G184800	1	52027829	52028128	-
gene:GLYMA_01G184900	1	52033329	52033986	-
gene:GLYMA_01G185000	1	52039830	52040632	-
gene:GLYMA_01G185100	1	52046625	52046909	-
gene:GLYMA_01G185200	1	52050913	52054855	-
gene:GLYMA_01G185300	1	52063515	52070403	-
gene:GLYMA_01G185400	1	52082477	52084583	+
gene:GLYMA_01G185500	1	52093750	52095216	-
gene:GLYMA_01G185600	1	52105530	52106588	-
gene:GLYMA_01G185700	1	52107611	52113002	-
gene:GLYMA_01G185800	1	52114068	52116409	-
gene:GLYMA_01G185900	1	52120651	52122765	-
gene:GLYMA_01G186000	1	52128387	52133252	+
gene:GLYMA_01G186100	1	52146215	52147830	+
gene:GLYMA_01G186200	1	52160121	52170579	-
gene:GLYMA_01G186300	1	52174011	52177210	+
gene:GLYMA_01G186400	1	52177510	52182167	-
gene:GLYMA_01G186500	1	52183437	52184341	+
gene:GLYMA_01G186600	1	52185078	52191849	-
gene:GLYMA_01G186700	1	52201236	52202389	-
gene:GLYMA_01G186800	1	52207886	52208932	+
gene:GLYMA_01G186900	1	52218682	52220106	+
gene:GLYMA_01G187000	1	52221313	52222251	+
gene:GLYMA_01G187100	1	52232346	52233185	+
gene:GLYMA_01G187200	1	52237058	52242134	+
gene:GLYMA_01G187300	1	52240979	52245411	-
gene:GLYMA_01G187400	1	52250204	52263685	+
gene:GLYMA_01G187500	1	52263944	52270297	-
gene:GLYMA_01G187600	1	52272210	52275619	-
gene:GLYMA_01G187700	1	52284192	52286236	+
gene:GLYMA_01G187800	1	52290315	52293308	+
gene:GLYMA_01G187900	1	52294089	52298199	-
gene:GLYMA_01G188000	1	52299950	52309953	-
gene:GLYMA_01G188100	1	52315936	52318424	+
gene:GLYMA_01G188200	1	52319029	52326119	-
gene:GLYMA_01G188300	1	52334987	52336124	+
gene:GLYMA_01G188400	1	52343600	52347289	-
gene:GLYMA_01G188500	1	52371052	52376338	+
gene:GLYMA_01G188600	1	52377166	52378889	-
gene:GLYMA_01G188700	1	52395384	52399252	-
gene:GLYMA_01G188800	1	52402944	52404375	+
gene:GLYMA_01G188900	1	52405164	52409369	-
gene:GLYMA_01G189000	1	52414421	52415998	+
gene:GLYMA_01G189100	1	52419617	52421981	-
gene:GLYMA_01G189200	1	52432910	52436797	+
gene:GLYMA_01G189300	1	52442091	52443936	+
gene:GLYMA_01G1894002	1	52445024	52447410	-
gene:GLYMA_01G189500	1	52452787	52460535	+
gene:GLYMA_01G189600	1	52461137	52463213	-
gene:GLYMA_01G189700	1	52466361	52468541	+
gene:GLYMA_01G189800	1	52471597	52474057	-
gene:GLYMA_01G189900	1	52474299	52475044	-
gene:GLYMA_01G190000	1	52475736	52477857	-
gene:GLYMA_01G190100	1	52499934	52502300	+
gene:GLYMA_01G190200	1	52508788	52509006	+
gene:GLYMA_01G190300	1	52511617	52512881	+
gene:GLYMA_01G190400	1	52514827	52516293	-
gene:GLYMA_01G190500	1	52520324	52521255	+
gene:GLYMA_01G190600	1	52532567	52534727	+
gene:GLYMA_01G190700	1	52540494	52543996	+
gene:GLYMA_01G190800	1	52546495	52552124	+
gene:GLYMA_01G190900	1	52555392	52557220	-
gene:GLYMA_01G191000	1	52563313	52564403	+
gene:GLYMA_01G191100	1	52567020	52577655	-
gene:GLYMA_01G191200	1	52585589	52587265	-
gene:GLYMA_01G191300	1	52591441	52595077	-
gene:GLYMA_01G191400	1	52601807	52603583	-
gene:GLYMA_01G191500	1	52609220	52613995	+
gene:GLYMA_01G191600	1	52614248	52617447	-
gene:GLYMA_01G191800	1	52617955	52634295	-
gene:GLYMA_01G191700	1	52620703	52626334	+
gene:GLYMA_01G191900	1	52637747	52641610	-
gene:GLYMA_01G192000	1	52642521	52644285	+
gene:GLYMA_01G192100	1	52646187	52651971	-
gene:GLYMA_01G192200	1	52655759	52660661	-
gene:GLYMA_01G192300	1	52665838	52669866	+
gene:GLYMA_01G192400	1	52671389	52674197	-
gene:GLYMA_01G192500	1	52682248	52684710	+
gene:GLYMA_01G192600	1	52700419	52702751	-
gene:GLYMA_01G192700	1	52717738	52718415	-
gene:GLYMA_01G192800	1	52719049	52719237	-
gene:GLYMA_01G192900	1	52720726	52725110	-
gene:GLYMA_01G193000	1	52748802	52750957	+
gene:GLYMA_01G193100	1	52760314	52762301	-
gene:GLYMA_01G193200	1	52776855	52782331	+
gene:GLYMA_01G193300	1	52786761	52792316	-
gene:GLYMA_01G193400	1	52797048	52799621	+
gene:GLYMA_01G193500	1	52805787	52813931	+
gene:GLYMA_01G193600	1	52814075	52819944	-
gene:GLYMA_01G193700	1	52826550	52830248	+
gene:GLYMA_01G193800	1	52833668	52834580	-
gene:GLYMA_01G193900	1	52835450	52839677	+
gene:GLYMA_01G194000	1	52840274	52842835	+
gene:GLYMA_01G194100	1	52843995	52848802	+
gene:GLYMA_01G194200	1	52852432	52854864	+
gene:GLYMA_01G194300	1	52857046	52861122	-
gene:GLYMA_01G194400	1	52863132	52866517	-
gene:GLYMA_01G194500	1	52870132	52873384	+
gene:GLYMA_01G194600	1	52874970	52882367	-
gene:GLYMA_01G194700	1	52884912	52892214	-
gene:GLYMA_01G194800	1	52895986	52902418	-
gene:GLYMA_01G194900	1	52912146	52915435	+
gene:GLYMA_01G195000	1	52920636	52923799	+
gene:GLYMA_01G195100	1	52925525	52926858	-
gene:GLYMA_01G195200	1	52941334	52944130	+
gene:GLYMA_01G195300	1	52951936	52952952	+
gene:GLYMA_01G195400	1	52958591	52960905	+
gene:GLYMA_01G195500	1	52962821	52967244	-
gene:GLYMA_01G195600	1	52967330	52969541	+
gene:GLYMA_01G195700	1	52971604	52972295	-
gene:GLYMA_01G195800	1	52980408	52981266	+
gene:GLYMA_01G195900	1	52990036	52993781	+
gene:GLYMA_01G196000	1	53006645	53008077	+
gene:GLYMA_01G196100	1	53027144	53030013	+
gene:GLYMA_01G196200	1	53053079	53055095	-
gene:GLYMA_01G196300	1	53061779	53067527	-
gene:GLYMA_01G196400	1	53069775	53074865	-
gene:GLYMA_01G196500	1	53075929	53076180	+
gene:GLYMA_01G196600	1	53086437	53088339	+
gene:GLYMA_01G196700	1	53094253	53094856	+
gene:GLYMA_01G196800	1	53106697	53108864	-
gene:GLYMA_01G196900	1	53118137	53119289	+
gene:GLYMA_01G197000	1	53124933	53127135	-
gene:GLYMA_01G197100	1	53127829	53130083	-
gene:GLYMA_01G197200	1	53131790	53133050	+
gene:GLYMA_01G197300	1	53135131	53137035	-
gene:GLYMA_01G197400	1	53139395	53142771	-
gene:GLYMA_01G197500	1	53143893	53146448	-
gene:GLYMA_01G197600	1	53149151	53153447	-
gene:GLYMA_01G197700	1	53158355	53163611	+
gene:GLYMA_01G197800	1	53169792	53173646	-
gene:GLYMA_01G197900	1	53189908	53192488	-
gene:GLYMA_01G198000	1	53200751	53202455	-
gene:GLYMA_01G198100	1	53208932	53211859	-
gene:GLYMA_01G198200	1	53216061	53218727	-
gene:GLYMA_01G198300	1	53217977	53218534	-
gene:GLYMA_01G198400	1	53218973	53219131	-
gene:GLYMA_01G198500	1	53226192	53229757	+
gene:GLYMA_01G198600	1	53234242	53236491	-
gene:GLYMA_01G198700	1	53250775	53252070	-
gene:GLYMA_01G198800	1	53270264	53271016	+
gene:GLYMA_01G198900	1	53282749	53286780	-
gene:GLYMA_01G199000	1	53295079	53301276	+
gene:GLYMA_01G199100	1	53302108	53304769	+
gene:GLYMA_01G199200	1	53307365	53310099	-
gene:GLYMA_01G199300	1	53311249	53313505	+
gene:GLYMA_01G199400	1	53321582	53325399	+
gene:GLYMA_01G199500	1	53326688	53328314	+
gene:GLYMA_01G199600	1	53330427	53335783	-
gene:GLYMA_01G199700	1	53347666	53349489	+
gene:GLYMA_01G199800	1	53351397	53353743	-
gene:GLYMA_01G199900	1	53356175	53359021	-
gene:GLYMA_01G200000	1	53360538	53364192	+
gene:GLYMA_01G200100	1	53383283	53389853	+
gene:GLYMA_01G200200	1	53391054	53397469	-
gene:GLYMA_01G200300	1	53398876	53399914	+
gene:GLYMA_01G200400	1	53401497	53403581	-
gene:GLYMA_01G200500	1	53404006	53409013	-
gene:GLYMA_01G200600	1	53422806	53423688	+
gene:GLYMA_01G200700	1	53428213	53433507	-
gene:GLYMA_01G200800	1	53438446	53445054	-
gene:GLYMA_01G200900	1	53456358	53460749	-
gene:GLYMA_01G201000	1	53463774	53466144	+
gene:GLYMA_01G201100	1	53472199	53474916	+
gene:GLYMA_01G201200	1	53476471	53476785	-
gene:GLYMA_01G201300	1	53477407	53478941	+
gene:GLYMA_01G201400	1	53479249	53481181	+
gene:GLYMA_01G201500	1	53482299	53482469	+
gene:GLYMA_01G201600	1	53487641	53488762	+
gene:GLYMA_01G201700	1	53489770	53490162	-
gene:GLYMA_01G201800	1	53491426	53493612	+
gene:GLYMA_01G201900	1	53493684	53494098	-
gene:GLYMA_01G202000	1	53494902	53498059	-
gene:GLYMA_01G202100	1	53502424	53504312	+
gene:GLYMA_01G202200	1	53506305	53508343	-
gene:GLYMA_01G202300	1	53509099	53511816	-
gene:GLYMA_01G202400	1	53513956	53517572	-
gene:GLYMA_01G202500	1	53518552	53522189	-
gene:GLYMA_01G202600	1	53531893	53545444	+
gene:GLYMA_01G202700	1	53546479	53548765	+
gene:GLYMA_01G202800	1	53555426	53555962	-
gene:GLYMA_01G202900	1	53556065	53557673	-
gene:GLYMA_01G203000	1	53562342	53581226	+
gene:GLYMA_01G203100	1	53582937	53602232	-
gene:GLYMA_01G203200	1	53607286	53609267	-
gene:GLYMA_01G203300	1	53631009	53633495	-
gene:GLYMA_01G203400	1	53662381	53665517	+
gene:GLYMA_01G203500	1	53667030	53669972	-
gene:GLYMA_01G203600	1	53675570	53677282	+
gene:GLYMA_01G203700	1	53679238	53680193	+
gene:GLYMA_01G203800	1	53680624	53683758	-
gene:GLYMA_01G203900	1	53686034	53688201	-
gene:GLYMA_01G204000	1	53690224	53695193	-
gene:GLYMA_01G204100	1	53701401	53704527	-
gene:GLYMA_01G204200	1	53706798	53710719	+
gene:GLYMA_01G204300	1	53711791	53717272	+
gene:GLYMA_01G204400	1	53722099	53723867	-
gene:GLYMA_01G204500	1	53723913	53729465	+
gene:GLYMA_01G204600	1	53735909	53739698	+
gene:GLYMA_01G204700	1	53739819	53741244	-
gene:GLYMA_01G204800	1	53748163	53750866	+
gene:GLYMA_01G204900	1	53752567	53758476	-
gene:GLYMA_01G205000	1	53756921	53757259	+
gene:GLYMA_01G205100	1	53760584	53766524	-
gene:GLYMA_01G205200	1	53778470	53780688	-
gene:GLYMA_01G205300	1	53783308	53787372	-
gene:GLYMA_01G205400	1	53791103	53793247	-
gene:GLYMA_01G205500	1	53801208	53803695	-
gene:GLYMA_01G205600	1	53806574	53810407	-
gene:GLYMA_01G205700	1	53815714	53818219	+
gene:GLYMA_01G205800	1	53818506	53819331	-
gene:GLYMA_01G205900	1	53825769	53827463	-
gene:GLYMA_01G206000	1	53837423	53851318	+
gene:GLYMA_01G206100	1	53855859	53858507	+
gene:GLYMA_01G206200	1	53858721	53862122	+
gene:GLYMA_01G206300	1	53862311	53865063	-
gene:GLYMA_01G206400	1	53864531	53873823	+
gene:GLYMA_01G206500	1	53866309	53869264	-
gene:GLYMA_01G206600	1	53876576	53878093	-
gene:GLYMA_01G206700	1	53889101	53889948	+
gene:GLYMA_01G206800	1	53894237	53896068	+
gene:GLYMA_01G206900	1	53896480	53901305	+
gene:GLYMA_01G207000	1	53903368	53907036	+
gene:GLYMA_01G207100	1	53907216	53909314	+
gene:GLYMA_01G207200	1	53912785	53918774	+
gene:GLYMA_01G207300	1	53930291	53932135	+
gene:GLYMA_01G207400	1	53933171	53939599	+
gene:GLYMA_01G207500	1	53941559	53948530	+
gene:GLYMA_01G207600	1	53953714	53954689	+
gene:GLYMA_01G207700	1	53959459	53961702	+
gene:GLYMA_01G207800	1	53963080	53969700	+
gene:GLYMA_01G207900	1	53980376	53983291	+
gene:GLYMA_01G208000	1	53984575	53987006	-
gene:GLYMA_01G208100	1	53988922	53994434	+
gene:GLYMA_01G208200	1	53995079	53997886	-
gene:GLYMA_01G208300	1	54000908	54009390	+
gene:GLYMA_01G208400	1	54009581	54015010	-
gene:GLYMA_01G208500	1	54015958	54016230	-
gene:GLYMA_01G208600	1	54025699	54036465	+
gene:GLYMA_01G208700	1	54037422	54042331	-
gene:GLYMA_01G208800	1	54050093	54051184	+
gene:GLYMA_01G208900	1	54052088	54053868	-
gene:GLYMA_01G209000	1	54055369	54060061	+
gene:GLYMA_01G209100	1	54068754	54070284	+
gene:GLYMA_01G209200	1	54080104	54087487	+
gene:GLYMA_01G209300	1	54093282	54101201	+
gene:GLYMA_01G209400	1	54102298	54103188	+
gene:GLYMA_01G209500	1	54105106	54108985	-
gene:GLYMA_01G209600	1	54118343	54120016	-
gene:GLYMA_01G209700	1	54125826	54127061	-
gene:GLYMA_01G209800	1	54132504	54141485	+
gene:GLYMA_01G209900	1	54143424	54147364	+
gene:GLYMA_01G210000	1	54148093	54148507	-
gene:GLYMA_01G210100	1	54149503	54152969	+
gene:GLYMA_01G210200	1	54156553	54159825	+
gene:GLYMA_01G210300	1	54161798	54163633	+
gene:GLYMA_01G210400	1	54170130	54172342	+
gene:GLYMA_01G210500	1	54184815	54188856	+
gene:GLYMA_01G210600	1	54189814	54200109	-
gene:GLYMA_01G210700	1	54226298	54227426	+
gene:GLYMA_01G210800	1	54229185	54234950	-
gene:GLYMA_01G210900	1	54233275	54234333	+
gene:GLYMA_01G211000	1	54261628	54266511	+
gene:GLYMA_01G211100	1	54267582	54270236	+
gene:GLYMA_01G211200	1	54273833	54277909	+
gene:GLYMA_01G211300	1	54280707	54281795	-
gene:GLYMA_01G211400	1	54283764	54285406	-
gene:GLYMA_01G211500	1	54292542	54295095	+
gene:GLYMA_01G211600	1	54299499	54299681	-
gene:GLYMA_01G211700	1	54303727	54305991	-
gene:GLYMA_01G211800	1	54334732	54336870	-
gene:GLYMA_01G211900	1	54348413	54352148	+
gene:GLYMA_01G212000	1	54354267	54357383	-
gene:GLYMA_01G212100	1	54365843	54367219	+
gene:GLYMA_01G212200	1	54369873	54380660	+
gene:GLYMA_01G212300	1	54381204	54383602	-
gene:GLYMA_01G212400	1	54388377	54391665	-
gene:GLYMA_01G212500	1	54395428	54397545	+
gene:GLYMA_01G212600	1	54398566	54399887	+
gene:GLYMA_01G212700	1	54400822	54403390	+
gene:GLYMA_01G212800	1	54409112	54412525	-
gene:GLYMA_01G212900	1	54422761	54426488	+
gene:GLYMA_01G213000	1	54426489	54428261	-
gene:GLYMA_01G213100	1	54443192	54446081	+
gene:GLYMA_01G213200	1	54448885	54458699	-
gene:GLYMA_01G213300	1	54466594	54468856	-
gene:GLYMA_01G213400	1	54470942	54474317	-
gene:GLYMA_01G213500	1	54475730	54479520	+
gene:GLYMA_01G213600	1	54482600	54486683	+
gene:GLYMA_01G213700	1	54486765	54489728	-
gene:GLYMA_01G213800	1	54496135	54502244	+
gene:GLYMA_01G213900	1	54504348	54506591	+
gene:GLYMA_01G214000	1	54510472	54512920	+
gene:GLYMA_01G214100	1	54514203	54518668	-
gene:GLYMA_01G214200	1	54530306	54532393	-
gene:GLYMA_01G214300	1	54534262	54538495	+
gene:GLYMA_01G214400	1	54540574	54542238	+
gene:GLYMA_01G214500	1	54544024	54549432	+
gene:GLYMA_01G214600	1	54553981	54556231	-
gene:GLYMA_01G214700	1	54558432	54565348	+
gene:GLYMA_01G214800	1	54571322	54578057	+
gene:GLYMA_01G214900	1	54572553	54573353	+
gene:GLYMA_01G215000	1	54575676	54576701	+
gene:GLYMA_01G215100	1	54579699	54585550	+
gene:GLYMA_01G215200	1	54590283	54590793	+
gene:GLYMA_01G215300	1	54594741	54597954	+
gene:GLYMA_01G215400	1	54601886	54602858	+
gene:GLYMA_01G215500	1	54604423	54610037	-
gene:GLYMA_01G215600	1	54615470	54617299	-
gene:GLYMA_01G215700	1	54623885	54637960	-
gene:GLYMA_01G215800	1	54652949	54659553	-
gene:GLYMA_01G215900	1	54661690	54663625	-
gene:GLYMA_01G216000	1	54666537	54675840	-
gene:GLYMA_01G216100	1	54666871	54668188	-
gene:GLYMA_01G216200	1	54680837	54681388	-
gene:GLYMA_01G216300	1	54682144	54682410	-
gene:GLYMA_01G216400	1	54685752	54688569	-
gene:GLYMA_01G216500	1	54690425	54694569	-
gene:GLYMA_01G216600	1	54702754	54704747	+
gene:GLYMA_01G216700	1	54706403	54706934	+
gene:GLYMA_01G216800	1	54708006	54708161	-
gene:GLYMA_01G216900	1	54720537	54723847	+
gene:GLYMA_01G217000	1	54731179	54732925	-
gene:GLYMA_01G217100	1	54741061	54747828	+
gene:GLYMA_01G217200	1	54751596	54755064	+
gene:GLYMA_01G217300	1	54756999	54762812	+
gene:GLYMA_01G217400	1	54770548	54772773	-
gene:GLYMA_01G217500	1	54774917	54778607	-
