Gene	tagpairs	genecount	Overlap_Count
KRH17841	True	True	2
KRH17842	True	True	2
KRH17843	False	True	1
KRH17844	True	True	2
KRH17845	True	True	2
KRH17847	True	True	2
KRH17849	True	True	2
KRH17850	True	True	2
KRH17852	True	True	2
KRH17854	True	True	2
KRH17855	True	True	2
KRH17856	True	True	2
KRH17857	True	True	2
KRH17858	True	True	2
KRH17859	True	True	2
KRH17860	True	True	2
KRH17861	True	True	2
KRH17862	True	True	2
KRH17863	True	True	2
KRH17864	True	True	2
KRH17865	True	True	2
KRH17866	True	True	2
KRH17867	True	True	2
KRH17870	True	True	2
KRH17871	True	True	2
KRH17872	True	True	2
KRH17873	True	True	2
KRH17874	True	True	2
KRH17875	True	True	2
KRH17876	True	True	2
KRH17877	True	True	2
KRH17878	True	True	2
KRH17879	True	True	2
KRH17880	False	True	1
KRH17882	True	True	2
KRH17883	True	True	2
KRH17885	True	True	2
KRH17887	False	True	1
KRH17888	False	True	1
KRH17891	False	True	1
KRH17908	False	True	1
KRH17927	False	True	1
KRH17929	True	True	2
KRH17931	True	True	2
KRH17941	False	True	1
KRH17942	False	True	1
KRH17944	False	True	1
KRH17948	False	True	1
KRH17949	False	True	1
KRH17951	True	True	2
KRH17952	True	True	2
KRH17960	False	True	1
KRH17993	True	True	2
KRH17995	True	True	2
KRH17996	True	True	2
KRH18012	True	True	2
KRH18013	False	True	1
KRH18014	True	True	2
KRH18015	True	True	2
KRH18020	True	True	2
KRH18021	True	True	2
KRH18022	False	True	1
KRH18023	True	True	2
KRH18024	True	True	2
KRH18027	True	True	2
KRH18031	False	True	1
KRH18032	False	True	1
KRH18060	True	True	2
KRH18061	True	True	2
KRH18062	True	True	2
KRH18095	False	True	1
KRH18104	False	True	1
KRH18107	False	True	1
KRH18109	True	True	2
KRH18110	True	True	2
KRH18112	False	True	1
KRH18113	True	True	2
KRH18114	True	True	2
KRH18120	True	True	2
KRH18123	True	True	2
KRH18129	False	True	1
KRH18142	False	True	1
KRH18152	True	True	2
KRH18154	True	True	2
KRH18181	True	True	2
KRH18182	True	True	2
KRH18184	True	True	2
KRH18188	True	True	2
KRH18189	True	True	2
KRH18202	True	True	2
KRH18205	True	True	2
KRH18207	True	True	2
KRH18209	True	True	2
KRH18211	False	True	1
KRH18222	False	True	1
KRH18259	True	True	2
KRH18260	True	True	2
KRH18273	True	True	2
KRH18275	True	True	2
KRH18278	True	True	2
KRH18279	True	True	2
KRH18280	True	True	2
KRH18281	True	True	2
KRH18282	True	True	2
KRH18283	True	True	2
KRH18284	True	True	2
KRH18285	True	True	2
KRH18286	True	True	2
KRH18327	True	True	2
KRH18329	True	True	2
KRH18331	False	True	1
KRH18332	True	True	2
KRH18334	True	True	2
KRH18336	True	True	2
KRH18337	True	True	2
KRH18339	False	True	1
KRH18350	True	True	2
KRH18352	True	True	2
KRH18354	True	True	2
KRH18355	True	True	2
KRH18356	True	True	2
KRH18358	True	True	2
KRH18359	True	True	2
KRH18363	True	True	2
KRH18364	True	True	2
KRH18365	True	True	2
KRH18368	True	True	2
KRH18369	True	True	2
KRH18370	True	True	2
KRH18372	True	True	2
KRH18391	True	True	2
KRH18395	True	True	2
KRH18398	True	True	2
KRH18399	True	True	2
KRH18432	True	False	1
KRH18434	True	False	1
KRH18455	True	True	2
KRH18456	True	True	2
KRH18457	True	True	2
KRH18496	True	True	2
KRH18497	True	True	2
KRH18526	True	True	2
KRH18527	True	True	2
KRH18531	True	True	2
KRH18533	True	True	2
KRH18545	True	True	2
KRH18546	True	True	2
KRH18551	True	True	2
KRH18558	True	True	2
KRH18562	True	True	2
KRH18573	True	True	2
KRH18576	True	True	2
KRH18579	False	True	1
KRH18585	True	True	2
KRH18587	True	True	2
KRH18609	True	True	2
KRH18610	True	True	2
KRH18620	False	True	1
KRH18623	False	True	1
KRH18624	True	True	2
KRH18626	True	True	2
KRH18630	True	True	2
KRH18633	True	True	2
KRH18668	True	True	2
KRH18671	True	True	2
KRH18676	False	True	1
KRH18683	False	True	1
KRH18695	True	True	2
KRH18696	True	True	2
KRH18728	True	True	2
KRH18729	True	True	2
KRH18733	True	True	2
KRH18767	True	True	2
KRH18768	True	True	2
KRH18814	True	True	2
KRH18816	True	True	2
KRH18845	True	True	2
KRH18846	True	True	2
KRH18868	True	True	2
KRH18874	True	True	2
KRH18877	True	True	2
KRH18880	True	True	2
KRH18891	True	True	2
KRH18892	True	True	2
KRH18925	True	True	2
KRH18926	True	True	2
KRH18928	True	True	2
KRH18930	False	True	1
KRH18931	False	True	1
KRH18964	True	True	2
KRH18965	True	True	2
KRH18983	False	True	1
KRH18984	False	True	1
KRH19002	True	True	2
KRH19003	True	True	2
KRH19004	True	True	2
KRH19005	True	True	2
KRH19006	True	True	2
KRH19054	True	True	2
KRH19055	True	True	2
KRH19056	True	True	2
KRH19057	True	True	2
KRH19077	True	True	2
KRH19078	True	True	2
KRH19179	True	True	2
KRH19180	True	True	2
KRH19184	True	True	2
KRH19187	True	True	2
KRH19194	True	True	2
KRH19302	True	True	2
KRH19304	True	True	2
KRH19453	True	True	2
KRH19455	True	True	2
KRH19479	True	True	2
KRH19480	True	True	2
KRH19484	True	True	2
KRH19485	True	True	2
KRH19486	True	True	2
KRH19511	True	True	2
KRH19513	True	True	2
KRH19529	True	True	2
KRH19530	True	True	2
KRH19547	True	True	2
KRH19548	True	True	2
KRH19549	True	True	2
KRH19550	True	True	2
KRH19551	True	True	2
KRH19552	True	True	2
KRH19553	True	True	2
KRH19649	True	True	2
KRH19652	True	True	2
KRH19667	True	True	2
KRH19668	True	True	2
KRH19674	True	True	2
KRH19675	True	True	2
KRH19696	True	True	2
KRH19699	True	True	2
KRH19739	True	True	2
KRH19741	True	True	2
KRH19742	True	True	2
KRH19778	True	True	2
KRH19779	True	True	2
KRH19868	True	True	2
KRH19870	True	True	2
KRH19907	True	True	2
KRH19908	True	True	2
KRH19910	True	True	2
KRH19911	True	True	2
KRH19912	True	True	2
KRH19918	True	True	2
KRH19919	True	True	2
KRH19994	True	True	2
KRH19996	True	True	2
KRH20022	False	True	1
KRH20026	False	True	1
KRH20037	True	True	2
KRH20038	True	True	2
KRH20046	True	True	2
KRH20047	True	True	2
KRH20097	True	True	2
KRH20098	True	True	2
KRH20099	True	True	2
KRH20149	True	True	2
KRH20154	True	True	2
KRH20166	True	True	2
KRH20168	True	True	2
KRH20170	True	True	2
KRH20173	True	True	2
KRH20174	True	True	2
KRH20192	False	True	1
KRH20209	False	True	1
KRH20329	True	True	2
KRH20330	True	True	2
KRH20366	False	True	1
KRH20367	True	True	2
KRH20368	True	True	2
KRH20369	True	True	2
KRH20371	True	True	2
KRH20397	True	True	2
KRH20400	True	True	2
KRH20401	False	True	1
KRH20402	True	True	2
KRH20403	True	True	2
KRH20404	False	True	1
KRH20405	True	True	2
KRH20416	True	True	2
KRH20417	True	True	2
KRH20488	True	True	2
KRH20490	True	True	2
KRH20499	True	True	2
KRH20502	True	True	2
KRH20504	True	True	2
KRH20505	True	True	2
KRH20508	False	True	1
KRH20533	True	True	2
KRH20534	True	True	2
KRH20535	True	True	2
KRH20536	True	True	2
KRH20538	True	True	2
KRH20540	True	True	2
KRH20552	True	True	2
KRH20554	True	True	2
KRH20555	True	True	2
KRH20564	True	True	2
KRH20569	True	True	2
KRH20571	True	True	2
KRH20573	True	True	2
KRH20591	True	True	2
KRH20593	True	True	2
KRH20595	False	True	1
KRH20596	False	True	1
KRH20597	False	True	1
KRH20599	False	True	1
KRH20600	False	True	1
KRH20602	False	True	1
KRH20606	True	True	2
KRH20607	True	True	2
KRH20617	True	True	2
KRH20620	True	True	2
KRH20621	True	True	2
KRH20623	False	True	1
KRH20626	False	True	1
KRH20627	True	True	2
KRH20628	True	True	2
KRH20630	False	True	1
KRH20633	False	True	1
KRH20634	False	True	1
KRH20644	True	True	2
KRH20646	True	True	2
KRH20658	False	True	1
KRH20663	True	True	2
KRH20665	True	True	2
KRH20667	True	True	2
KRH20668	True	True	2
KRH20670	True	True	2
KRH20671	True	True	2
KRH20675	True	True	2
KRH20684	False	True	1
KRH20686	True	True	2
KRH20687	True	True	2
KRH20688	False	True	1
KRH20691	False	True	1
KRH20695	False	True	1
KRH20706	False	True	1
KRH20717	True	True	2
KRH20719	True	True	2
KRH20753	True	True	2
KRH20754	True	True	2
KRH20766	True	True	2
KRH20768	True	True	2
KRH20771	True	True	2
KRH20772	False	True	1
KRH20777	True	True	2
KRH20779	True	True	2
KRH20783	True	True	2
KRH20785	True	True	2
KRH20787	True	True	2
KRH20788	True	True	2
KRH20833	True	True	2
KRH20836	True	True	2
KRH20839	True	True	2
KRH20841	True	True	2
KRH20872	True	True	2
KRH20873	True	True	2
KRH20883	True	True	2
KRH20884	True	True	2
KRH20891	True	True	2
KRH20893	True	True	2
KRH20896	True	True	2
KRH20899	True	True	2
KRH20900	True	True	2
KRH20926	True	True	2
KRH20927	True	True	2
KRH20967	True	True	2
KRH20976	True	True	2
KRH20982	True	True	2
KRH20986	True	True	2
KRH20997	False	True	1
KRH20999	False	True	1
KRH21001	False	True	1
KRH21003	False	True	1
KRH21016	True	True	2
KRH21017	True	True	2
KRH21035	True	True	2
KRH21036	True	True	2
KRH21072	True	True	2
KRH21073	True	True	2
KRH21153	True	True	2
KRH21154	True	True	2
KRH21160	True	True	2
KRH21162	True	True	2
KRH21163	True	True	2
KRH21190	True	True	2
KRH21193	True	True	2
KRH21209	True	True	2
KRH21210	True	True	2
KRH21213	True	True	2
KRH21215	True	True	2
KRH21217	True	True	2
KRH21248	True	True	2
KRH21249	True	True	2
KRH21279	True	True	2
KRH21282	True	True	2
KRH21298	True	True	2
KRH21299	True	True	2
KRH21304	True	True	2
KRH21306	True	True	2
KRH21309	True	True	2
KRH21326	True	True	2
KRH21329	True	True	2
KRH21331	True	True	2
KRH21337	True	True	2
KRH21338	True	True	2
KRH21362	True	True	2
KRH21363	True	True	2
KRH21384	True	True	2
KRH21385	True	True	2
KRH21402	True	True	2
KRH21403	True	True	2
KRH21449	False	True	1
KRH21450	True	True	2
KRH21452	False	True	1
KRH21453	True	True	2
KRH21461	True	True	2
KRH21462	True	True	2
KRH21496	True	True	2
KRH21500	True	True	2
KRH21501	True	True	2
KRH21507	True	True	2
KRH21508	True	True	2
KRH21572	True	True	2
KRH21573	True	True	2
KRH21602	True	True	2
KRH21604	True	False	1
KRH21605	True	True	2
KRH21607	True	True	2
KRH21608	True	True	2
KRH21609	True	True	2
KRH21610	True	True	2
KRH21614	True	True	2
KRH21618	True	True	2
KRH21623	True	True	2
KRH21625	True	True	2
KRH21635	True	True	2
KRH21636	True	True	2
KRH21654	True	True	2
KRH21655	True	True	2
KRH21657	True	True	2
KRH21658	True	True	2
KRH21659	True	True	2
KRH21661	True	True	2
KRH21662	True	True	2
KRH21663	True	True	2
KRH21664	True	True	2
KRH21668	True	True	2
KRH21671	True	True	2
KRH21757	True	True	2
KRH21764	True	True	2
KRH21770	True	True	2
KRH21771	True	True	2
KRH21772	True	True	2
KRH21773	True	True	2
KRH21774	True	True	2
KRH21776	True	True	2
KRH21798	True	True	2
KRH21800	True	True	2
KRH21811	True	True	2
KRH21812	True	True	2
KRH21832	True	True	2
KRH21834	True	True	2
KRH21836	True	True	2
KRH21837	True	True	2
KRH21844	True	True	2
KRH21847	True	True	2
KRH21853	True	True	2
KRH21854	True	True	2
KRH21858	True	True	2
KRH21859	True	True	2
KRH21860	True	True	2
KRH21892	True	True	2
KRH21894	True	True	2
KRH21897	True	True	2
KRH21902	True	True	2
KRH21905	True	True	2
KRH21906	True	True	2
KRH21907	True	True	2
KRH21908	True	True	2
KRH21913	True	True	2
KRH21914	True	True	2
KRH21919	True	True	2
KRH21920	True	True	2
KRH21923	True	True	2
KRH21925	True	True	2
KRH21926	True	True	2
KRH21927	True	True	2
KRH21928	True	True	2
KRH21929	True	True	2
KRH21930	True	True	2
KRH21931	True	True	2
KRH21971	True	True	2
KRH21972	True	True	2
KRH22007	True	True	2
KRH22011	True	True	2
KRH22058	True	True	2
KRH22062	True	True	2
KRH22064	True	True	2
KRH22118	True	True	2
KRH22119	True	True	2
KRH22137	True	True	2
KRH22138	True	True	2
KRH22141	True	True	2
KRH22144	True	True	2
KRH22153	True	True	2
KRH22154	True	True	2
KRH22166	True	True	2
KRH22168	True	True	2
KRH22173	False	True	1
KRH22174	True	True	2
KRH22175	True	True	2
KRH22176	True	True	2
KRH22178	True	True	2
KRH22180	True	True	2
KRH22182	False	True	1
KRH22183	True	True	2
KRH22184	True	True	2
KRH22188	False	True	1
KRH22217	True	True	2
KRH22218	True	True	2
KRH22241	True	True	2
KRH22242	False	True	1
KRH22243	False	True	1
KRH22245	True	True	2
KRH22256	True	True	2
KRH22257	True	True	2
KRH22258	True	True	2
KRH22360	True	True	2
KRH22362	True	True	2
KRH22376	True	True	2
KRH22377	True	True	2
KRH22382	True	True	2
KRH22383	True	True	2
KRH22457	True	True	2
KRH22458	True	True	2
KRH22459	True	True	2
KRH22460	True	True	2
KRH22461	True	True	2
KRH22462	True	True	2
KRH22463	False	True	1
KRH22466	False	True	1
KRH22467	False	True	1
KRH22470	False	True	1
KRH22480	True	True	2
KRH22481	True	True	2
KRH22499	False	True	1
KRH22500	False	True	1
KRH22502	False	True	1
KRH22506	True	True	2
KRH22507	True	True	2
KRH22508	True	True	2
KRH22513	True	True	2
KRH22514	True	True	2
KRH22515	True	True	2
KRH22516	True	True	2
KRH22518	True	True	2
KRH22519	True	True	2
KRH22534	True	True	2
KRH22535	True	True	2
KRH22543	True	True	2
KRH22544	True	True	2
KRH22545	True	True	2
KRH22648	True	True	2
KRH22650	True	True	2
KRH22652	False	True	1
KRH22653	False	True	1
KRH22699	True	True	2
KRH22700	True	True	2
KRH22737	True	True	2
KRH22738	True	True	2
KRH22739	True	True	2
KRH22752	True	True	2
KRH22754	True	True	2
KRH22761	False	True	1
KRH22819	False	True	1
KRH22913	True	True	2
KRH22915	True	True	2
KRH22924	True	True	2
KRH22925	True	True	2
KRH22977	True	True	2
KRH22978	True	True	2
KRH22987	True	True	2
KRH22988	True	True	2
KRH23036	True	True	2
KRH23037	True	True	2
KRH23043	True	True	2
KRH23089	True	True	2
KRH23090	True	True	2
KRH23094	True	True	2
KRH23095	True	True	2
KRH23101	True	True	2
KRH23102	True	True	2
KRH23183	True	True	2
KRH23184	True	True	2
KRH23214	True	True	2
KRH23215	True	True	2
KRH23265	True	True	2
KRH23266	True	True	2
KRH23268	True	True	2
KRH23269	True	True	2
KRH23336	True	True	2
KRH23337	True	True	2
KRH23352	True	True	2
KRH23355	True	True	2
KRH23391	True	True	2
KRH23392	True	True	2
KRH23448	False	True	1
KRH23452	True	True	2
KRH23456	True	True	2
KRH23461	False	True	1
KRH23485	True	True	2
KRH23486	True	True	2
KRH23488	True	True	2
KRH23521	True	True	2
KRH23522	True	True	2
KRH23526	True	True	2
KRH23563	True	True	2
KRH23564	True	True	2
KRH23621	True	False	1
KRH23623	True	False	1
KRH23751	True	True	2
KRH23753	True	True	2
KRH23799	True	True	2
KRH23800	True	True	2
KRH23852	True	True	2
KRH23856	True	True	2
KRH23897	True	True	2
KRH23899	True	True	2
KRH23910	True	True	2
KRH23911	True	True	2
KRH23919	True	True	2
KRH23920	True	True	2
KRH23921	True	True	2
KRH23922	True	True	2
KRH23965	True	True	2
KRH23967	True	True	2
KRH23974	True	True	2
KRH23976	True	True	2
KRH23988	True	True	2
KRH23989	True	True	2
KRH23995	True	True	2
KRH23996	True	True	2
KRH23997	True	True	2
KRH24041	True	True	2
KRH24043	True	True	2
KRH24064	True	True	2
KRH24066	True	True	2
KRH24068	True	True	2
KRH24072	True	True	2
KRH24075	True	True	2
KRH24134	True	True	2
KRH24135	True	True	2
KRH24166	False	True	1
KRH24171	False	True	1
KRH24286	True	True	2
KRH24288	True	True	2
KRH24330	True	True	2
KRH24331	True	True	2
KRH24332	True	True	2
KRH24333	True	True	2
KRH24334	True	True	2
KRH24335	True	True	2
KRH24336	True	True	2
KRH24337	True	True	2
KRH24338	True	True	2
KRH24339	True	True	2
KRH24340	True	True	2
KRH24341	True	True	2
KRH24342	True	True	2
KRH24343	True	True	2
KRH24344	True	True	2
KRH24345	True	True	2
KRH24346	True	True	2
KRH24349	True	True	2
KRH24353	True	True	2
KRH24354	True	True	2
KRH24382	True	True	2
KRH24383	True	True	2
KRH24438	True	True	2
KRH24439	True	True	2
KRH24445	True	True	2
KRH24446	True	True	2
KRH24447	True	True	2
KRH24448	True	True	2
KRH24449	False	True	1
KRH24450	True	True	2
KRH24451	True	True	2
KRH24452	True	True	2
KRH24453	True	True	2
KRH24454	True	True	2
KRH24514	True	True	2
KRH24515	True	True	2
KRH24564	True	True	2
KRH24565	True	True	2
KRH24616	True	True	2
KRH24617	True	True	2
KRH24655	True	True	2
KRH24657	True	True	2
KRH24660	True	True	2
KRH24661	True	True	2
KRH24663	True	True	2
KRH24664	True	True	2
KRH24665	True	True	2
KRH24667	True	True	2
KRH24670	True	True	2
KRH24680	True	True	2
KRH24681	True	True	2
KRH24683	True	True	2
KRH24684	True	True	2
KRH24724	True	True	2
KRH24728	True	True	2
KRH24731	True	True	2
KRH24732	True	True	2
KRH24733	True	True	2
KRH24734	True	True	2
KRH24752	True	True	2
KRH24754	True	True	2
KRH24765	True	True	2
KRH24768	True	True	2
KRH24769	True	True	2
KRH24775	True	True	2
KRH24779	True	True	2
KRH24788	True	True	2
KRH24792	True	True	2
KRH24821	True	True	2
KRH24825	True	True	2
KRH24829	False	True	1
KRH24830	True	True	2
KRH24831	True	True	2
KRH24832	False	True	1
KRH24833	True	True	2
KRH24861	True	True	2
KRH24862	True	True	2
KRH24886	True	True	2
KRH24887	True	True	2
KRH24888	False	True	1
KRH24891	True	True	2
KRH24892	True	True	2
KRH24893	True	True	2
KRH24894	True	True	2
KRH24895	True	True	2
KRH24897	True	True	2
KRH24898	True	True	2
KRH24899	True	True	2
KRH24900	True	True	2
KRH24904	True	True	2
KRH24907	True	True	2
KRH24908	True	True	2
KRH24954	False	True	1
KRH24968	False	True	1
KRH25038	True	True	2
KRH25039	True	True	2
KRH25050	True	True	2
KRH25057	True	True	2
KRH25060	True	True	2
KRH25061	True	True	2
KRH25096	True	True	2
KRH25097	True	True	2
KRH25123	False	True	1
KRH25143	False	True	1
KRH25195	True	True	2
KRH25196	True	True	2
KRH25201	True	True	2
KRH25202	True	True	2
KRH25203	True	True	2
KRH25207	True	True	2
KRH25208	True	True	2
KRH25254	True	True	2
KRH25257	True	True	2
KRH25260	True	True	2
KRH25261	True	True	2
KRH25289	True	True	2
KRH25291	True	True	2
KRH25292	True	True	2
KRH25307	True	True	2
KRH25309	True	True	2
KRH25312	True	True	2
KRH25410	True	True	2
KRH25412	True	True	2
KRH25423	True	True	2
KRH25424	True	True	2
KRH25434	True	True	2
KRH25435	True	True	2
KRH25458	True	True	2
KRH25459	True	True	2
KRH25461	True	True	2
KRH25467	True	True	2
KRH25468	True	True	2
KRH25478	False	True	1
KRH25488	True	True	2
KRH25490	True	True	2
KRH25492	True	True	2
KRH25494	True	True	2
KRH25514	True	True	2
KRH25515	True	True	2
KRH25546	True	True	2
KRH25547	True	True	2
KRH25548	True	True	2
KRH25555	True	True	2
KRH25558	True	True	2
KRH25567	False	True	1
KRH25578	True	True	2
KRH25579	True	True	2
KRH25599	False	True	1
KRH25606	False	True	1
KRH25608	True	True	2
KRH25609	True	True	2
KRH25667	False	True	1
KRH25674	False	True	1
KRH25717	True	True	2
KRH25718	True	True	2
KRH25719	True	True	2
KRH25723	False	True	1
KRH25724	False	True	1
KRH25727	False	True	1
KRH25728	True	True	2
KRH25729	True	True	2
KRH25730	True	True	2
KRH25731	True	True	2
KRH25733	True	True	2
KRH25734	True	True	2
KRH25735	True	True	2
KRH25736	False	True	1
KRH25737	True	True	2
KRH25738	True	True	2
KRH25739	True	True	2
KRH25742	True	True	2
KRH25743	True	True	2
KRH25744	False	True	1
KRH25745	True	True	2
KRH25746	True	True	2
KRH25751	True	True	2
KRH25752	True	True	2
KRH25753	False	True	1
KRH25754	True	True	2
KRH25755	True	True	2
KRH25756	True	True	2
KRH25758	True	True	2
KRH25759	True	True	2
KRH25760	True	True	2
KRH25761	True	True	2
KRH25763	True	True	2
KRH25764	True	True	2
KRH25765	True	True	2
KRH25766	True	True	2
KRH25791	True	True	2
KRH25792	True	True	2
KRH25806	True	True	2
KRH25808	True	True	2
KRH25809	True	True	2
KRH25810	True	True	2
KRH25813	True	True	2
KRH25814	True	True	2
KRH25815	True	True	2
KRH25816	True	True	2
KRH25817	True	True	2
KRH25818	True	True	2
KRH25819	True	True	2
KRH25821	True	True	2
KRH25826	True	True	2
KRH25828	True	True	2
KRH25829	True	True	2
KRH25830	True	True	2
KRH25836	False	True	1
KRH25865	True	True	2
KRH25869	True	True	2
KRH25906	False	True	1
KRH25907	False	True	1
KRH25909	False	True	1
KRH25913	False	True	1
KRH25914	False	True	1
KRH25915	True	True	2
KRH25917	True	True	2
KRH25919	True	True	2
KRH25928	True	True	2
KRH25930	True	True	2
KRH25932	True	True	2
KRH25934	True	True	2
KRH25937	True	True	2
KRH25938	True	True	2
KRH25939	True	True	2
KRH25940	True	True	2
KRH25943	False	True	1
KRH25946	True	True	2
KRH25947	True	True	2
KRH25950	False	True	1
KRH25954	False	True	1
KRH25957	True	True	2
KRH25959	True	True	2
KRH25964	True	True	2
KRH25966	True	True	2
KRH25971	True	True	2
KRH25975	True	True	2
KRH25979	True	True	2
KRH25980	True	True	2
KRH25986	True	True	2
KRH25988	True	True	2
KRH25989	True	True	2
KRH25991	True	True	2
KRH25994	True	True	2
KRH26000	True	True	2
KRH26005	True	True	2
KRH26010	True	True	2
KRH26011	True	False	1
KRH26012	True	True	2
KRH26013	True	True	2
KRH26054	True	True	2
KRH26056	True	True	2
KRH26064	True	True	2
KRH26065	True	True	2
KRH26089	False	True	1
KRH26095	False	True	1
KRH26128	True	True	2
KRH26129	True	True	2
KRH26130	True	True	2
KRH26135	True	True	2
KRH26136	True	True	2
KRH26179	False	True	1
KRH26187	False	True	1
KRH26199	False	True	1
KRH26211	False	True	1
KRH26233	False	True	1
KRH26236	False	True	1
KRH26240	False	True	1
KRH26247	False	True	1
KRH26271	True	True	2
KRH26272	True	True	2
KRH26276	True	True	2
KRH26298	False	True	1
KRH26302	True	False	1
KRH26303	True	False	1
KRH26314	False	True	1
KRH26348	True	True	2
KRH26349	True	True	2
KRH26359	True	True	2
KRH26360	True	True	2
KRH26361	True	True	2
KRH26393	True	True	2
KRH26395	True	True	2
KRH26396	True	True	2
KRH26479	True	True	2
KRH26480	True	True	2
KRH26481	True	True	2
KRH26482	True	True	2
KRH26484	False	True	1
KRH26487	True	True	2
KRH26534	True	True	2
KRH26535	True	True	2
KRH26551	True	True	2
KRH26552	True	True	2
KRH26567	True	True	2
KRH26569	True	True	2
KRH26571	True	True	2
KRH26586	True	True	2
KRH26588	True	True	2
KRH26610	True	True	2
