gene1	gene2	ks	chrom	collinear
KRH25828	KRH25836	1.3436	12	True
KRH25829	KRH25830	3.9573	12	True
KRH25829	KRH25836	0.5973	12	True
KRH25830	KRH25836	1.527	12	True
KRH25865	KRH25869	3.3811	12	True
KRH25885	KRH25901	3.4286	12	True
KRH25906	KRH25907	0.7631	12	True
KRH25906	KRH25913	1.2503	12	True
KRH25906	KRH25914	3.6331	12	True
KRH25907	KRH25913	0.0618	12	True
KRH25907	KRH25914	0.1028	12	True
KRH25913	KRH25914	0.1465	12	True
KRH25909	KRH25915	0.4784	12	True
KRH25909	KRH25917	0.0832	12	True
KRH25909	KRH25919	0.0063	12	True
KRH25915	KRH25917	0.4533	12	True
KRH25915	KRH25919	0.5421	12	True
KRH25917	KRH25919	3.0572	12	True
KRH25928	KRH25930	2.2041	12	True
KRH25934	KRH25932	2.2243	12	True
KRH25937	KRH25938	1.2007	12	True
KRH25937	KRH25939	0.9859	12	True
KRH25937	KRH25940	1.4136	12	True
KRH25937	KRH25943	1.9923	12	True
KRH25937	KRH25957	1.135	12	True
KRH25938	KRH25939	0.0215	12	True
KRH25938	KRH25940	0.7004	12	True
KRH25938	KRH25943	2.1416	12	True
KRH25938	KRH25957	1.1001	12	True
KRH25939	KRH25940	0.5014	12	True
KRH25939	KRH25943	2.2122	12	True
KRH25939	KRH25957	1.0182	12	True
KRH25940	KRH25943	1.4473	12	True
KRH25940	KRH25957	0.9329	12	True
KRH25943	KRH25957	1.4346	12	True
KRH25946	KRH25947	1.1146	12	True
KRH25950	KRH25954	0.6984	12	True
KRH25959	KRH25964	0.0478	12	True
KRH25959	KRH25966	0.2655	12	True
KRH25959	KRH25971	2.7879	12	True
KRH25959	KRH25975	2.4591	12	True
KRH25959	KRH25979	4.6851	12	True
KRH25959	KRH25980	2.1214	12	True
KRH25964	KRH25966	0.2782	12	True
KRH25964	KRH25971	2.3827	12	True
KRH25964	KRH25975	2.4396	12	True
KRH25964	KRH25979	2.3446	12	True
KRH25964	KRH25980	2.176	12	True
KRH25966	KRH25971	1.7557	12	True
KRH25966	KRH25975	1.7234	12	True
KRH25966	KRH25979	2.328	12	True
KRH25966	KRH25980	1.9039	12	True
KRH25971	KRH25975	2.2724	12	True
KRH25971	KRH25979	0.3559	12	True
KRH25971	KRH25980	0.3681	12	True
KRH25975	KRH25979	2.361	12	True
KRH25975	KRH25980	1.4966	12	True
KRH25979	KRH25980	0.382	12	True
KRH25986	KRH25989	0.8089	12	True
KRH25986	KRH25991	0.6247	12	True
KRH25986	KRH25992	0.1685	12	True
KRH25986	KRH25994	0.776	12	True
KRH25986	KRH26000	1.0225	12	True
KRH25986	KRH26005	0.9573	12	True
KRH25989	KRH25991	0.9087	12	True
KRH25989	KRH25992	0.8454	12	True
KRH25989	KRH25994	0.0809	12	True
KRH25989	KRH26000	1.0751	12	True
KRH25989	KRH26005	0.9483	12	True
KRH25991	KRH25992	0.6926	12	True
KRH25991	KRH25994	0.7155	12	True
KRH25991	KRH26000	0.8651	12	True
KRH25991	KRH26005	0.7676	12	True
KRH25992	KRH25994	0.9412	12	True
KRH25992	KRH26000	0.5691	12	True
KRH25992	KRH26005	0.4143	12	True
KRH25994	KRH26000	0.8951	12	True
KRH25994	KRH26005	0.8683	12	True
KRH26000	KRH26005	0.2865	12	True
KRH26010	KRH26011	4.6383	12	True
KRH26012	KRH26013	2.8292	12	True
KRH26054	KRH26056	2.4349	12	True
KRH26064	KRH26065	1.0345	12	True
KRH26089	KRH26095	1.3569	12	True
KRH26128	KRH26129	3.7098	12	True
KRH26128	KRH26130	3.7469	12	True
KRH26129	KRH26130	3.9275	12	True
KRH26135	KRH26136	0.029	12	True
KRH26179	KRH26187	3.1533	12	True
KRH26199	KRH26211	4.0556	12	True
KRH26215	KRH26232	3.319	12	True
KRH26218	KRH26224	3.9102	12	True
KRH26219	KRH26234	3.242	12	True
KRH26233	KRH26236	3.0866	12	True
KRH26240	KRH26247	2.6267	12	True
KRH26271	KRH26272	2.9554	12	True
KRH26271	KRH26276	0.2249	12	True
KRH26272	KRH26276	0.595	12	True
KRH26282	KRH26300	4.1502	12	True
KRH26285	KRH26288	1.74	12	True
KRH26298	KRH26314	3.9146	12	True
KRH26302	KRH26303	2.0855	12	True
KRH26348	KRH26349	0.0732	12	True
KRH26359	KRH26360	0.418	12	True
KRH26359	KRH26361	0.378	12	True
KRH26360	KRH26361	0.5796	12	True
KRH26393	KRH26395	0.3092	12	True
KRH26393	KRH26396	3.2495	12	True
KRH26395	KRH26396	2.1015	12	True
KRH26479	KRH26480	3.1385	12	True
KRH26479	KRH26481	3.3681	12	True
KRH26480	KRH26481	3.0471	12	True
KRH26482	KRH26484	2.8256	12	True
KRH26482	KRH26487	1.026	12	True
KRH26484	KRH26487	1.9243	12	True
KRH26488	KRH26489	2.889	12	True
KRH26534	KRH26535	4.1209	12	True
KRH26551	KRH26552	1.4409	12	True
KRH26567	KRH26569	0.3518	12	True
KRH26567	KRH26571	0.3896	12	True
KRH26569	KRH26571	0.2708	12	True
KRH26586	KRH26588	2.3237	12	True
KRH26610	KRH26613	0.5686	12	True
KRH26618	KRH26626	4.1837	12	True
KRH26627	KRH26633	1.9932	12	True
KRH26657	KRH26664	3.8125	12	True
KRH26665	KRH26666	1.7586	12	True
KRH26665	KRH26667	2.3795	12	True
KRH26666	KRH26667	0.3356	12	True
KRH26674	KRH26675	1.8327	12	True
KRH26674	KRH26694	2.2731	12	True
KRH26675	KRH26694	4.181	12	True
KRH26685	KRH26686	1.4639	12	True
KRH26690	KRH26691	1.7819	12	True
KRH26746	KRH26749	0.5968	12	True
KRH26746	KRH26750	0.8557	12	True
KRH26746	KRH26758	0.832	12	True
KRH26746	KRH26759	0.836	12	True
KRH26749	KRH26750	0.9297	12	True
KRH26749	KRH26758	0.9085	12	True
KRH26749	KRH26759	0.9238	12	True
KRH26750	KRH26758	0.2405	12	True
KRH26750	KRH26759	0.3149	12	True
KRH26758	KRH26759	0.2483	12	True
KRH26779	KRH26780	0.9471	12	True
KRH26791	KRH26793	1.6815	12	True
KRH26811	KRH26814	2.8604	12	True
KRH26821	KRH26822	0.133	12	True
KRH26829	KRH26831	3.4015	12	True
KRH26834	KRH26836	3.1646	12	True
KRH26837	KRH26838	0.5423	12	True
KRH26839	KRH26857	3.6087	12	True
KRH26850	KRH26852	0.3735	12	True
KRH26862	KRH26863	0.0059	12	True
KRH26862	KRH26867	4.6624	12	True
KRH26862	KRH26871	4.6402	12	True
KRH26863	KRH26867	2.6017	12	True
KRH26863	KRH26871	3.7401	12	True
KRH26867	KRH26871	0.1716	12	True
KRH26872	KRH26873	0.4349	12	True
KRH26874	KRH26875	3.6933	12	True
KRH26874	KRH26879	3.7927	12	True
KRH26875	KRH26879	3.9704	12	True
KRH26880	KRH26881	0.3927	12	True
KRH26880	KRH26882	1.4238	12	True
KRH26880	KRH26883	0.4727	12	True
KRH26881	KRH26882	1.5222	12	True
KRH26881	KRH26883	0.463	12	True
KRH26882	KRH26883	1.8581	12	True
KRH26889	KRH26890	2.8379	12	True
KRH26889	KRH26891	2.8445	12	True
KRH26889	KRH26892	2.4834	12	True
KRH26889	KRH26893	2.7826	12	True
KRH26889	KRH26894	2.8108	12	True
KRH26889	KRH26897	2.961	12	True
KRH26890	KRH26891	1.8498	12	True
KRH26890	KRH26892	1.8439	12	True
KRH26890	KRH26893	3.0579	12	True
KRH26890	KRH26894	3.078	12	True
KRH26890	KRH26897	3.0954	12	True
KRH26891	KRH26892	0.1214	12	True
KRH26891	KRH26893	1.0074	12	True
KRH26891	KRH26894	0.6087	12	True
KRH26891	KRH26897	3.3505	12	True
KRH26892	KRH26893	0.9899	12	True
KRH26892	KRH26894	0.7233	12	True
KRH26892	KRH26897	2.9944	12	True
KRH26893	KRH26894	0.5785	12	True
KRH26893	KRH26897	3.2137	12	True
KRH26894	KRH26897	2.3419	12	True
KRH26950	KRH26951	0.489	12	True
KRH26992	KRH26993	2.559	12	True
KRH27001	KRH27003	3.6674	12	True
KRH27058	KRH27059	1.538	12	True
KRH27076	KRH27077	0.2368	12	True
KRH27092	KRH27095	1.4093	12	True
KRH27119	KRH27120	2.1216	12	True
KRH27132	KRH27134	0.6268	12	True
KRH27144	KRH27147	0.106	12	True
KRH27149	KRH27151	3.1051	12	True
KRH27161	KRH27162	0.7836	12	True
KRH27183	KRH27184	0.0978	12	True
KRH27199	KRH27201	3.9394	12	True
KRH27204	KRH27205	4.0104	12	True
KRH27220	KRH27221	0.3005	12	True
KRH27220	KRH27222	0.3962	12	True
KRH27221	KRH27222	2.6644	12	True
KRH27235	KRH27236	1.6564	12	True
KRH27237	KRH27238	0.5422	12	True
KRH27254	KRH27256	2.3921	12	True
KRH27308	KRH27312	2.426	12	True
KRH27373	KRH27375	0.9475	12	True
KRH27378	KRH27392	0.0215	12	True
KRH27378	KRH27394	2.3303	12	True
KRH27378	KRH27395	4.7097	12	True
KRH27378	KRH27397	4.8038	12	True
KRH27392	KRH27394	2.375	12	True
KRH27392	KRH27395	4.7016	12	True
KRH27392	KRH27397	4.8013	12	True
KRH27394	KRH27395	3.0967	12	True
KRH27394	KRH27397	1.016	12	True
KRH27395	KRH27397	1.322	12	True
KRH27399	KRH27400	3.084	12	True
KRH27401	KRH27402	0.0311	12	True
KRH27433	KRH27434	0.2169	12	True
KRH27437	KRH27438	1.8046	12	True
KRH27437	KRH27439	0.3922	12	True
KRH27438	KRH27439	0.9972	12	True
KRH27481	KRH27482	0.4226	12	True
KRH27481	KRH27483	0.8135	12	True
KRH27482	KRH27483	1.7846	12	True
KRH27492	KRH27494	0.4493	12	True
KRH27492	KRH27495	0.476	12	True
KRH27494	KRH27495	0.3573	12	True
KRH27508	KRH27513	1.7061	12	True
KRH27508	KRH27514	4.752	12	True
KRH27508	KRH27519	2.6188	12	True
KRH27513	KRH27514	0.7371	12	True
KRH27513	KRH27519	1.6487	12	True
KRH27514	KRH27519	1.5812	12	True
KRH27520	KRH27521	1.0351	12	True
KRH17556	KRH17557	3.2988	13	True
KRH17556	KRH17568	3.3573	13	True
KRH17556	KRH17574	0.153	13	True
KRH17557	KRH17568	3.7217	13	True
KRH17557	KRH17574	0.1095	13	True
KRH17568	KRH17574	3.9382	13	True
KRH17577	KRH17593	2.6654	13	True
KRH17605	KRH17606	0.4299	13	True
KRH17605	KRH17607	0.3532	13	True
KRH17606	KRH17607	3.1879	13	True
KRH17608	KRH17620	4.078	13	True
KRH17630	KRH17635	2.6638	13	True
KRH17640	KRH17656	0.9568	13	True
KRH17699	KRH17700	0.4741	13	True
KRH17699	KRH17701	0.4232	13	True
KRH17699	KRH17702	0.4256	13	True
KRH17700	KRH17701	0.0428	13	True
KRH17700	KRH17702	0.0347	13	True
KRH17701	KRH17702	0.0462	13	True
KRH17713	KRH17715	0.4002	13	True
KRH17738	KRH17739	3.336	13	True
KRH17738	KRH17740	1.9248	13	True
KRH17738	KRH17742	2.1321	13	True
KRH17738	KRH17744	3.7188	13	True
KRH17738	KRH17745	2.1509	13	True
KRH17738	KRH17746	3.0173	13	True
KRH17738	KRH17748	3.0141	13	True
KRH17738	KRH17749	2.3731	13	True
KRH17738	KRH17751	3.6088	13	True
KRH17738	KRH17753	3.5723	13	True
KRH17739	KRH17740	1.5269	13	True
KRH17739	KRH17742	2.6087	13	True
KRH17739	KRH17744	2.7196	13	True
KRH17739	KRH17745	2.9778	13	True
KRH17739	KRH17746	1.9612	13	True
KRH17739	KRH17748	2.9027	13	True
KRH17739	KRH17749	3.7493	13	True
KRH17739	KRH17751	3.1512	13	True
KRH17739	KRH17753	3.2233	13	True
KRH17739	KRH17754	2.5761	13	True
KRH17740	KRH17742	0.4953	13	True
KRH17740	KRH17744	2.9349	13	True
KRH17740	KRH17745	2.4798	13	True
KRH17740	KRH17746	2.9436	13	True
KRH17740	KRH17748	2.9997	13	True
KRH17740	KRH17749	0.7566	13	True
KRH17740	KRH17751	3.5319	13	True
KRH17740	KRH17753	2.5264	13	True
KRH17740	KRH17754	0.5345	13	True
KRH17740	KRH17755	2.5264	13	True
KRH17742	KRH17744	2.4149	13	True
KRH17742	KRH17745	1.0537	13	True
KRH17742	KRH17746	2.4937	13	True
KRH17742	KRH17748	3.0455	13	True
KRH17742	KRH17749	0.5433	13	True
KRH17742	KRH17751	1.5516	13	True
KRH17742	KRH17753	3.9316	13	True
KRH17742	KRH17754	0.5869	13	True
KRH17742	KRH17755	3.9316	13	True
KRH17742	KRH17757	2.1883	13	True
KRH17744	KRH17745	2.6281	13	True
KRH17744	KRH17746	2.6688	13	True
KRH17744	KRH17749	0.4145	13	True
KRH17744	KRH17753	2.7944	13	True
KRH17744	KRH17754	0.3174	13	True
KRH17744	KRH17755	2.7944	13	True
KRH17744	KRH17757	2.9482	13	True
KRH17744	KRH17758	0.1778	13	True
KRH17745	KRH17748	2.8146	13	True
KRH17745	KRH17754	1.5392	13	True
KRH17745	KRH17758	3.9229	13	True
KRH17746	KRH17748	2.8793	13	True
KRH17746	KRH17749	0.11	13	True
KRH17746	KRH17751	1.8186	13	True
KRH17746	KRH17753	1.5635	13	True
KRH17746	KRH17754	2.7187	13	True
KRH17746	KRH17755	1.5635	13	True
KRH17746	KRH17757	2.5929	13	True
KRH17746	KRH17758	0.1991	13	True
KRH17748	KRH17749	0.3324	13	True
KRH17748	KRH17751	2.8849	13	True
KRH17748	KRH17754	0.3893	13	True
KRH17748	KRH17757	3.001	13	True
KRH17748	KRH17758	0.2205	13	True
KRH17749	KRH17751	0.0118	13	True
KRH17749	KRH17753	0.0727	13	True
KRH17749	KRH17754	1.1052	13	True
KRH17749	KRH17755	0.0727	13	True
KRH17749	KRH17757	0.5045	13	True
KRH17749	KRH17758	0.0959	13	True
KRH17751	KRH17754	2.7243	13	True
KRH17751	KRH17757	0.1721	13	True
KRH17751	KRH17758	2.1576	13	True
KRH17753	KRH17754	3.7727	13	True
KRH17753	KRH17757	0.2241	13	True
KRH17753	KRH17758	3.9062	13	True
KRH17754	KRH17755	3.7727	13	True
KRH17754	KRH17757	1.8041	13	True
KRH17754	KRH17758	0.917	13	True
KRH17755	KRH17757	0.2241	13	True
KRH17755	KRH17758	3.9062	13	True
KRH17757	KRH17758	2.4902	13	True
KRH17750	KRH17752	0.0499	13	True
KRH17750	KRH17756	0.5462	13	True
KRH17750	KRH17765	0.0499	13	True
KRH17750	KRH17766	0.0608	13	True
KRH17750	KRH17768	0.0499	13	True
KRH17750	KRH17769	0.0608	13	True
KRH17752	KRH17756	2.6229	13	True
KRH17752	KRH17766	3.0552	13	True
KRH17752	KRH17769	3.0552	13	True
KRH17756	KRH17765	2.6229	13	True
KRH17756	KRH17766	1.7019	13	True
KRH17756	KRH17768	2.6229	13	True
KRH17756	KRH17769	1.7019	13	True
KRH17765	KRH17766	3.0552	13	True
KRH17765	KRH17769	3.0552	13	True
KRH17766	KRH17768	3.0552	13	True
KRH17768	KRH17769	3.0552	13	True
KRH17759	KRH17761	0.9382	13	True
KRH17759	KRH17762	0.1287	13	True
KRH17759	KRH17770	0.0021	13	True
KRH17759	KRH17771	0.0069	13	True
KRH17759	KRH17772	0.0958	13	True
KRH17759	KRH17777	0.212	13	True
KRH17761	KRH17762	3.4405	13	True
KRH17761	KRH17767	0.8592	13	True
KRH17761	KRH17770	0.7866	13	True
KRH17761	KRH17771	0.9026	13	True
KRH17761	KRH17772	0.9918	13	True
KRH17761	KRH17775	0.9382	13	True
KRH17761	KRH17776	0.9382	13	True
KRH17761	KRH17777	0.5826	13	True
KRH17761	KRH17778	0.9382	13	True
KRH17761	KRH17779	0.9263	13	True
KRH17762	KRH17767	0.1922	13	True
KRH17762	KRH17770	0.3458	13	True
KRH17762	KRH17771	0.1287	13	True
KRH17762	KRH17772	0.1764	13	True
KRH17762	KRH17775	0.1287	13	True
KRH17762	KRH17776	0.1287	13	True
KRH17762	KRH17777	0.1875	13	True
KRH17762	KRH17778	0.1287	13	True
KRH17762	KRH17779	0.1232	13	True
KRH17767	KRH17770	0.0022	13	True
KRH17767	KRH17771	0.0072	13	True
KRH17767	KRH17772	0.0766	13	True
KRH17767	KRH17777	0.2065	13	True
KRH17770	KRH17771	0.016	13	True
KRH17770	KRH17772	0.073	13	True
KRH17770	KRH17775	0.0021	13	True
KRH17770	KRH17776	0.0021	13	True
KRH17770	KRH17777	0.0883	13	True
KRH17770	KRH17778	0.0021	13	True
KRH17770	KRH17779	0.0731	13	True
KRH17771	KRH17772	0.1099	13	True
KRH17771	KRH17775	0.0069	13	True
KRH17771	KRH17776	0.0069	13	True
KRH17771	KRH17777	0.2153	13	True
KRH17771	KRH17778	0.0069	13	True
KRH17771	KRH17779	0.0072	13	True
KRH17772	KRH17775	0.0958	13	True
KRH17772	KRH17776	0.0958	13	True
KRH17772	KRH17777	0.1156	13	True
KRH17772	KRH17778	0.0958	13	True
KRH17772	KRH17779	0.1055	13	True
KRH17775	KRH17777	0.212	13	True
KRH17776	KRH17777	0.212	13	True
KRH17777	KRH17778	0.212	13	True
KRH17777	KRH17779	0.2327	13	True
KRH17760	KRH17761	0.9382	13	True
KRH17760	KRH17762	0.1287	13	True
KRH17760	KRH17770	0.0021	13	True
KRH17760	KRH17771	0.0069	13	True
KRH17760	KRH17772	0.0958	13	True
KRH17760	KRH17777	0.212	13	True
KRH17761	KRH17762	3.4405	13	True
KRH17761	KRH17767	0.8592	13	True
KRH17761	KRH17770	0.7866	13	True
KRH17761	KRH17771	0.9026	13	True
KRH17761	KRH17772	0.9918	13	True
KRH17761	KRH17775	0.9382	13	True
KRH17761	KRH17776	0.9382	13	True
KRH17761	KRH17777	0.5826	13	True
KRH17761	KRH17778	0.9382	13	True
KRH17761	KRH17779	0.9263	13	True
KRH17762	KRH17767	0.1922	13	True
KRH17762	KRH17770	0.3458	13	True
KRH17762	KRH17771	0.1287	13	True
KRH17762	KRH17772	0.1764	13	True
KRH17762	KRH17775	0.1287	13	True
KRH17762	KRH17776	0.1287	13	True
KRH17762	KRH17777	0.1875	13	True
KRH17762	KRH17778	0.1287	13	True
KRH17762	KRH17779	0.1232	13	True
KRH17762	KRH17780	0.1232	13	True
KRH17767	KRH17770	0.0022	13	True
KRH17767	KRH17771	0.0072	13	True
KRH17767	KRH17772	0.0766	13	True
KRH17767	KRH17777	0.2065	13	True
KRH17767	KRH17780	0.0697	13	True
KRH17770	KRH17771	0.016	13	True
KRH17770	KRH17772	0.073	13	True
KRH17770	KRH17775	0.0021	13	True
KRH17770	KRH17776	0.0021	13	True
KRH17770	KRH17777	0.0883	13	True
KRH17770	KRH17778	0.0021	13	True
KRH17770	KRH17779	0.0731	13	True
KRH17770	KRH17780	0.0941	13	True
KRH17771	KRH17772	0.1099	13	True
KRH17771	KRH17775	0.0069	13	True
KRH17771	KRH17776	0.0069	13	True
KRH17771	KRH17777	0.2153	13	True
KRH17771	KRH17778	0.0069	13	True
KRH17771	KRH17779	0.0072	13	True
KRH17771	KRH17780	0.0521	13	True
KRH17772	KRH17775	0.0958	13	True
KRH17772	KRH17776	0.0958	13	True
KRH17772	KRH17777	0.1156	13	True
KRH17772	KRH17778	0.0958	13	True
KRH17772	KRH17779	0.1055	13	True
KRH17772	KRH17780	0.1653	13	True
KRH17775	KRH17777	0.212	13	True
KRH17775	KRH17780	0.0706	13	True
KRH17776	KRH17777	0.212	13	True
KRH17776	KRH17780	0.0706	13	True
KRH17777	KRH17778	0.212	13	True
KRH17777	KRH17779	0.2327	13	True
KRH17777	KRH17780	0.1957	13	True
KRH17778	KRH17780	0.0706	13	True
KRH17779	KRH17780	0.0744	13	True
KRH17781	KRH17783	3.4685	13	True
KRH17781	KRH17784	0.0413	13	True
KRH17781	KRH17785	3.4685	13	True
KRH17781	KRH17786	3.4685	13	True
KRH17781	KRH17787	0.4017	13	True
KRH17781	KRH17788	3.4685	13	True
KRH17781	KRH17789	2.246	13	True
KRH17781	KRH17790	0.4017	13	True
KRH17781	KRH17791	2.503	13	True
KRH17781	KRH17792	0.2747	13	True
KRH17783	KRH17784	3.336	13	True
KRH17783	KRH17787	0.3763	13	True
KRH17783	KRH17789	1.8323	13	True
KRH17783	KRH17790	0.3763	13	True
KRH17783	KRH17791	2.2671	13	True
KRH17783	KRH17792	0.3142	13	True
KRH17783	KRH17793	0.3763	13	True
KRH17784	KRH17785	3.336	13	True
KRH17784	KRH17786	3.336	13	True
KRH17784	KRH17787	0.7073	13	True
KRH17784	KRH17788	3.336	13	True
KRH17784	KRH17789	3.0076	13	True
KRH17784	KRH17790	0.7073	13	True
KRH17784	KRH17791	1.7361	13	True
KRH17784	KRH17792	0.8493	13	True
KRH17784	KRH17793	0.7073	13	True
KRH17784	KRH17794	0.7073	13	True
KRH17785	KRH17787	0.3763	13	True
KRH17785	KRH17789	1.8323	13	True
KRH17785	KRH17790	0.3763	13	True
KRH17785	KRH17791	2.2671	13	True
KRH17785	KRH17792	0.3142	13	True
KRH17785	KRH17793	0.3763	13	True
KRH17785	KRH17794	0.3763	13	True
KRH17785	KRH17796	0.3763	13	True
KRH17786	KRH17787	0.3763	13	True
KRH17786	KRH17789	1.8323	13	True
KRH17786	KRH17790	0.3763	13	True
KRH17786	KRH17791	2.2671	13	True
KRH17786	KRH17792	0.3142	13	True
KRH17786	KRH17793	0.3763	13	True
KRH17786	KRH17794	0.3763	13	True
KRH17786	KRH17796	0.3763	13	True
KRH17786	KRH17797	0.3763	13	True
KRH17787	KRH17788	0.3763	13	True
KRH17787	KRH17789	0.3793	13	True
KRH17787	KRH17791	0.5212	13	True
KRH17787	KRH17792	0.0304	13	True
KRH17788	KRH17789	1.8323	13	True
KRH17788	KRH17790	0.3763	13	True
KRH17788	KRH17791	2.2671	13	True
KRH17788	KRH17792	0.3142	13	True
KRH17788	KRH17793	0.3763	13	True
KRH17788	KRH17794	0.3763	13	True
KRH17788	KRH17796	0.3763	13	True
KRH17788	KRH17797	0.3763	13	True
KRH17788	KRH17798	0.4594	13	True
KRH17788	KRH17799	3.6381	13	True
KRH17789	KRH17790	0.3793	13	True
KRH17789	KRH17791	0.3724	13	True
KRH17789	KRH17792	0.4168	13	True
KRH17789	KRH17793	0.3793	13	True
KRH17789	KRH17794	0.3793	13	True
KRH17789	KRH17796	0.3793	13	True
KRH17789	KRH17797	0.3793	13	True
KRH17789	KRH17798	0.3994	13	True
KRH17789	KRH17799	1.715	13	True
KRH17789	KRH17800	1.8434	13	True
KRH17790	KRH17791	0.5212	13	True
KRH17790	KRH17792	0.0304	13	True
KRH17790	KRH17800	0.0957	13	True
KRH17791	KRH17792	0.4373	13	True
KRH17791	KRH17793	0.5212	13	True
KRH17791	KRH17794	0.5212	13	True
KRH17791	KRH17796	0.5212	13	True
KRH17791	KRH17797	0.5212	13	True
KRH17791	KRH17798	0.6317	13	True
KRH17791	KRH17799	3.2682	13	True
KRH17791	KRH17800	1.3564	13	True
KRH17791	KRH17801	2.0916	13	True
KRH17792	KRH17793	0.0304	13	True
KRH17792	KRH17794	0.0301	13	True
KRH17792	KRH17796	0.0315	13	True
KRH17792	KRH17797	0.0301	13	True
KRH17792	KRH17798	0.031	13	True
KRH17792	KRH17799	0.1621	13	True
KRH17792	KRH17800	0.0954	13	True
KRH17792	KRH17801	0.2495	13	True
KRH17793	KRH17800	0.0957	13	True
KRH17794	KRH17800	0.0958	13	True
KRH17796	KRH17800	0.0534	13	True
KRH17797	KRH17800	0.0957	13	True
KRH17798	KRH17800	0.0957	13	True
KRH17799	KRH17800	2.8007	13	True
KRH17799	KRH17801	3.051	13	True
KRH17800	KRH17801	1.6275	13	True
KRH17782	KRH17795	1.8185	13	True
KRH17802	KRH17803	0.4284	13	True
KRH17802	KRH17806	1.0784	13	True
KRH17802	KRH17807	1.3055	13	True
KRH17802	KRH17808	1.0784	13	True
KRH17802	KRH17809	1.0784	13	True
KRH17802	KRH17810	1.0784	13	True
KRH17802	KRH17811	1.0784	13	True
KRH17803	KRH17804	0.126	13	True
KRH17803	KRH17805	3.1473	13	True
KRH17803	KRH17806	0.1273	13	True
KRH17803	KRH17807	0.1687	13	True
KRH17803	KRH17808	0.1273	13	True
KRH17803	KRH17809	0.1273	13	True
KRH17803	KRH17810	0.1273	13	True
KRH17803	KRH17811	0.1273	13	True
KRH17803	KRH17812	0.5406	13	True
KRH17803	KRH17815	0.7734	13	True
KRH17804	KRH17805	0.0932	13	True
KRH17804	KRH17806	0.0222	13	True
KRH17804	KRH17807	0.0302	13	True
KRH17804	KRH17808	0.0218	13	True
KRH17804	KRH17809	0.0219	13	True
KRH17804	KRH17810	0.0248	13	True
KRH17804	KRH17811	0.0218	13	True
KRH17804	KRH17812	0.0246	13	True
KRH17804	KRH17815	0.2913	13	True
KRH17804	KRH17816	0.0044	13	True
KRH17805	KRH17806	0.3793	13	True
KRH17805	KRH17807	0.3793	13	True
KRH17805	KRH17808	0.3793	13	True
KRH17805	KRH17809	0.3793	13	True
KRH17805	KRH17810	0.3793	13	True
KRH17805	KRH17811	0.3793	13	True
KRH17805	KRH17812	0.0798	13	True
KRH17805	KRH17815	4.593	13	True
KRH17805	KRH17816	0.3793	13	True
KRH17805	KRH17817	0.3793	13	True
KRH17806	KRH17807	0.0081	13	True
KRH17806	KRH17810	0.0023	13	True
KRH17806	KRH17812	0.0192	13	True
KRH17806	KRH17815	0.7734	13	True
KRH17806	KRH17816	0.0131	13	True
KRH17807	KRH17808	0.008	13	True
KRH17807	KRH17809	0.008	13	True
KRH17807	KRH17810	0.0109	13	True
KRH17807	KRH17811	0.008	13	True
KRH17807	KRH17812	0.0276	13	True
KRH17807	KRH17815	0.7734	13	True
KRH17807	KRH17816	0.0219	13	True
KRH17807	KRH17817	0.008	13	True
KRH17807	KRH17818	0.008	13	True
KRH17807	KRH17819	0.008	13	True
KRH17808	KRH17810	0.0023	13	True
KRH17808	KRH17812	0.0189	13	True
KRH17808	KRH17815	0.7734	13	True
KRH17808	KRH17816	0.0129	13	True
KRH17809	KRH17810	0.0023	13	True
KRH17809	KRH17812	0.019	13	True
KRH17809	KRH17815	0.7734	13	True
KRH17809	KRH17816	0.0131	13	True
KRH17809	KRH17821	0.3763	13	True
KRH17810	KRH17811	0.0023	13	True
KRH17810	KRH17812	0.0217	13	True
KRH17810	KRH17815	0.7734	13	True
KRH17810	KRH17816	0.0158	13	True
KRH17810	KRH17817	0.0023	13	True
KRH17810	KRH17818	0.0023	13	True
KRH17810	KRH17819	0.0023	13	True
KRH17810	KRH17820	0.0023	13	True
KRH17810	KRH17821	0.3763	13	True
KRH17810	KRH17822	0.063	13	True
KRH17811	KRH17812	0.0189	13	True
KRH17811	KRH17815	0.7734	13	True
KRH17811	KRH17816	0.0129	13	True
KRH17811	KRH17821	0.3763	13	True
KRH17811	KRH17822	0.0575	13	True
KRH17812	KRH17815	2.0405	13	True
KRH17812	KRH17816	0.0319	13	True
KRH17812	KRH17817	0.0189	13	True
KRH17812	KRH17818	0.0189	13	True
KRH17812	KRH17819	0.0189	13	True
KRH17812	KRH17820	0.0189	13	True
KRH17812	KRH17821	0.1686	13	True
KRH17812	KRH17822	0.0575	13	True
KRH17815	KRH17816	0.7734	13	True
KRH17815	KRH17817	0.7734	13	True
KRH17815	KRH17818	0.7734	13	True
KRH17815	KRH17819	0.7734	13	True
KRH17815	KRH17820	0.7734	13	True
KRH17815	KRH17821	1.2629	13	True
KRH17815	KRH17822	1.5846	13	True
KRH17816	KRH17817	0.0129	13	True
KRH17816	KRH17818	0.0129	13	True
KRH17816	KRH17819	0.0129	13	True
KRH17816	KRH17820	0.0129	13	True
KRH17816	KRH17821	0.3763	13	True
KRH17816	KRH17822	0.0736	13	True
KRH17817	KRH17821	0.3763	13	True
KRH17817	KRH17822	0.0575	13	True
KRH17818	KRH17821	0.3763	13	True
